2025-09-19 11:06:41,902 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:06:41,902 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:06:41,902 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:06:41,906 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/arrhythmia.mat
2025-09-19 11:06:43,019 - Trainer_Run_0 - INFO - Epoch 17/200 - Total Loss: 0.0471, Reconstruction Loss: 0.0471
2025-09-19 11:06:43,023 - Trainer_Run_0 - INFO - Epoch 18/200 - Total Loss: 0.0434, Reconstruction Loss: 0.0434
2025-09-19 11:06:43,026 - Trainer_Run_0 - INFO - Epoch 19/200 - Total Loss: 0.0427, Reconstruction Loss: 0.0427
2025-09-19 11:06:43,030 - Trainer_Run_0 - INFO - Epoch 20/200 - Total Loss: 0.0398, Reconstruction Loss: 0.0398
2025-09-19 11:06:43,034 - Trainer_Run_0 - INFO - Epoch 21/200 - Total Loss: 0.0382, Reconstruction Loss: 0.0382
2025-09-19 11:06:43,037 - Trainer_Run_0 - INFO - Epoch 22/200 - Total Loss: 0.0373, Reconstruction Loss: 0.0373
2025-09-19 11:06:43,041 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0367, Reconstruction Loss: 0.0367
2025-09-19 11:06:43,044 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0347, Reconstruction Loss: 0.0347
2025-09-19 11:06:43,048 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0327, Reconstruction Loss: 0.0327
2025-09-19 11:06:43,052 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0332, Reconstruction Loss: 0.0332
2025-09-19 11:06:43,055 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0314, Reconstruction Loss: 0.0314
2025-09-19 11:06:43,059 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0319, Reconstruction Loss: 0.0319
2025-09-19 11:06:43,062 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0305, Reconstruction Loss: 0.0305
2025-09-19 11:06:43,066 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0302, Reconstruction Loss: 0.0302
2025-09-19 11:06:43,070 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0301, Reconstruction Loss: 0.0301
2025-09-19 11:06:43,073 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0284, Reconstruction Loss: 0.0284
2025-09-19 11:06:43,077 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0287, Reconstruction Loss: 0.0287
2025-09-19 11:06:43,081 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0273, Reconstruction Loss: 0.0273
2025-09-19 11:06:43,084 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0281, Reconstruction Loss: 0.0281
2025-09-19 11:06:43,088 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0279, Reconstruction Loss: 0.0279
2025-09-19 11:06:43,091 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0275, Reconstruction Loss: 0.0275
2025-09-19 11:06:43,095 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0273, Reconstruction Loss: 0.0273
2025-09-19 11:06:43,099 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0274, Reconstruction Loss: 0.0274
2025-09-19 11:06:43,102 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0267, Reconstruction Loss: 0.0267
2025-09-19 11:06:43,106 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0262, Reconstruction Loss: 0.0262
2025-09-19 11:06:43,109 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0256, Reconstruction Loss: 0.0256
2025-09-19 11:06:43,113 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0260, Reconstruction Loss: 0.0260
2025-09-19 11:06:43,117 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0253, Reconstruction Loss: 0.0253
2025-09-19 11:06:43,120 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0249, Reconstruction Loss: 0.0249
2025-09-19 11:06:43,124 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0251, Reconstruction Loss: 0.0251
2025-09-19 11:06:43,127 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:06:43,131 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0243, Reconstruction Loss: 0.0243
2025-09-19 11:06:43,135 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:06:43,138 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:06:43,142 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0247, Reconstruction Loss: 0.0247
2025-09-19 11:06:43,145 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:06:43,149 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0252, Reconstruction Loss: 0.0252
2025-09-19 11:06:43,153 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:06:43,156 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:06:43,160 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:06:43,163 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:06:43,167 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:06:43,170 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:06:43,174 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0225, Reconstruction Loss: 0.0225
2025-09-19 11:06:43,178 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0228, Reconstruction Loss: 0.0228
2025-09-19 11:06:43,181 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:06:43,185 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0227, Reconstruction Loss: 0.0227
2025-09-19 11:06:43,188 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:06:43,192 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:06:43,196 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0222, Reconstruction Loss: 0.0222
2025-09-19 11:06:43,199 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0246, Reconstruction Loss: 0.0246
2025-09-19 11:06:43,203 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:06:43,206 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0220, Reconstruction Loss: 0.0220
2025-09-19 11:06:43,210 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:06:43,214 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:06:43,217 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:06:43,221 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:06:43,225 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0228, Reconstruction Loss: 0.0228
2025-09-19 11:06:43,228 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:06:43,232 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:06:43,235 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0225, Reconstruction Loss: 0.0225
2025-09-19 11:06:43,239 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:06:43,242 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0221, Reconstruction Loss: 0.0221
2025-09-19 11:06:43,246 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:06:43,250 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:06:43,253 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:06:43,257 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:06:43,260 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:06:43,264 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:06:43,268 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:06:43,271 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:06:43,275 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:06:43,279 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:06:43,282 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:06:43,286 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:06:43,290 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0221, Reconstruction Loss: 0.0221
2025-09-19 11:06:43,293 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:06:43,297 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:06:43,301 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:06:43,304 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:06:43,308 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:06:43,312 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:06:43,315 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:06:43,319 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:06:43,323 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:06:43,326 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:06:43,330 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:06:43,334 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:06:43,337 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:06:43,341 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:06:43,345 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:06:43,349 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:06:43,352 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:06:43,356 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:06:43,359 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:06:43,363 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:06:43,367 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:06:43,370 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:06:43,374 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:06:43,378 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:06:43,381 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:06:43,385 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:06:43,389 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:06:43,392 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:06:43,396 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:06:43,400 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:06:43,403 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:06:43,407 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:06:43,410 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:06:43,414 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:06:43,418 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:06:43,421 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:06:43,425 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:06:43,428 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:06:43,432 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:06:43,436 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,439 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,443 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:06:43,446 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:06:43,450 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:06:43,453 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:06:43,457 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:06:43,460 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:06:43,464 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:06:43,468 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:06:43,471 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:06:43,475 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:06:43,478 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:06:43,482 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:06:43,486 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:06:43,489 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:06:43,493 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,496 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:06:43,500 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:06:43,504 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,507 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:06:43,511 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:06:43,514 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:06:43,518 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:06:43,521 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:06:43,525 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,529 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,532 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:06:43,536 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:06:43,539 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:06:43,543 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:06:43,547 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:06:43,550 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:06:43,554 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:06:43,557 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:06:43,561 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,564 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:06:43,568 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:06:43,572 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:06:43,575 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:06:43,579 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:06:43,582 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:06:43,586 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:06:43,590 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:06:43,677 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:06:43,681 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:06:43,685 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:06:43,688 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:06:43,692 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:06:43,696 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:06:43,699 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:06:43,703 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:06:43,707 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:06:43,710 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,714 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,717 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0189, Reconstruction Loss: 0.0189
2025-09-19 11:06:43,721 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:06:43,725 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:06:43,728 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:06:43,732 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:06:43,735 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0189, Reconstruction Loss: 0.0189
2025-09-19 11:06:43,739 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0219, Reconstruction Loss: 0.0219
2025-09-19 11:06:43,743 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
