2025-09-19 11:44:05,547 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:44:05,547 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:44:05,548 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:44:05,554 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/satimage-2.mat
2025-09-19 11:44:09,343 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:44:09,373 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:44:09,403 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:44:09,434 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:44:09,464 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:44:09,567 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:44:09,597 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:44:09,627 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:44:09,659 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:44:09,689 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:44:09,719 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:09,750 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:44:09,781 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:44:09,812 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:09,841 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:09,871 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:09,901 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:09,931 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:09,962 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:44:09,992 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:10,022 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:10,052 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:44:10,082 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:10,112 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:10,143 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:10,174 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:44:10,205 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:44:10,236 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:44:10,267 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:44:10,295 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:44:10,325 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:44:10,355 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,386 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:44:10,416 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,446 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:44:10,476 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:10,506 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:44:10,536 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,567 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:44:10,598 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:10,628 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,659 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:44:10,690 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,721 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:44:10,751 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,781 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,812 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:10,841 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,871 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,903 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,933 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:10,963 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:10,993 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0056, Reconstruction Loss: 0.0056
2025-09-19 11:44:11,023 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,054 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,084 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,115 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:44:11,145 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,175 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,205 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,236 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,266 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,297 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,328 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,358 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,389 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,420 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,450 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,481 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,512 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:11,543 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,574 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,605 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,635 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,665 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,696 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:11,726 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:11,757 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:11,788 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:11,818 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:11,848 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:11,879 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:11,910 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:11,940 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:11,970 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:12,073 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,103 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:12,134 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:12,164 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:12,194 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,225 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:12,256 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:12,287 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,317 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,347 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:12,378 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,409 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:12,438 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0055, Reconstruction Loss: 0.0055
2025-09-19 11:44:12,469 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,498 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:12,529 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0051, Reconstruction Loss: 0.0051
2025-09-19 11:44:12,560 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:12,589 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,619 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:44:12,649 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:44:12,679 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:44:12,710 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
