2025-09-19 11:07:02,802 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:07:02,802 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:07:02,802 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:07:02,810 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/optdigits.mat
2025-09-19 11:07:04,070 - Trainer_Run_0 - INFO - Epoch 9/200 - Total Loss: 0.0306, Reconstruction Loss: 0.0306
2025-09-19 11:07:04,177 - Trainer_Run_0 - INFO - Epoch 10/200 - Total Loss: 0.0291, Reconstruction Loss: 0.0291
2025-09-19 11:07:04,199 - Trainer_Run_0 - INFO - Epoch 11/200 - Total Loss: 0.0277, Reconstruction Loss: 0.0277
2025-09-19 11:07:04,221 - Trainer_Run_0 - INFO - Epoch 12/200 - Total Loss: 0.0265, Reconstruction Loss: 0.0265
2025-09-19 11:07:04,243 - Trainer_Run_0 - INFO - Epoch 13/200 - Total Loss: 0.0258, Reconstruction Loss: 0.0258
2025-09-19 11:07:04,265 - Trainer_Run_0 - INFO - Epoch 14/200 - Total Loss: 0.0247, Reconstruction Loss: 0.0247
2025-09-19 11:07:04,287 - Trainer_Run_0 - INFO - Epoch 15/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:07:04,308 - Trainer_Run_0 - INFO - Epoch 16/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:07:04,331 - Trainer_Run_0 - INFO - Epoch 17/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:07:04,352 - Trainer_Run_0 - INFO - Epoch 18/200 - Total Loss: 0.0222, Reconstruction Loss: 0.0222
2025-09-19 11:07:04,374 - Trainer_Run_0 - INFO - Epoch 19/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:07:04,396 - Trainer_Run_0 - INFO - Epoch 20/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:07:04,417 - Trainer_Run_0 - INFO - Epoch 21/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:07:04,439 - Trainer_Run_0 - INFO - Epoch 22/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:07:04,461 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:07:04,482 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:07:04,504 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:07:04,525 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:07:04,547 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:07:04,569 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:07:04,590 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:07:04,612 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:07:04,634 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:07:04,655 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:07:04,677 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:07:04,698 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:07:04,720 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:07:04,742 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:07:04,764 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:07:04,785 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:07:04,807 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:07:04,828 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:07:04,850 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:07:04,871 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:07:04,893 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:07:04,914 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:07:04,935 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:07:04,956 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:07:04,977 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:07:04,999 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:07:05,020 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:07:05,041 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:07:05,062 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:07:05,083 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:07:05,104 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:07:05,126 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:07:05,147 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:07:05,168 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:07:05,189 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:07:05,210 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:07:05,231 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:07:05,252 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:07:05,273 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:07:05,295 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:07:05,316 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:07:05,337 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:07:05,358 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:05,379 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:05,400 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:05,421 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:05,442 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:07:05,463 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:07:05,484 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:07:05,505 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:07:05,527 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:05,631 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:05,653 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:05,674 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:05,695 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:05,716 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:05,738 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:05,759 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:05,780 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:05,801 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:05,822 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:05,843 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:07:05,864 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:05,886 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:05,907 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:05,928 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:07:05,949 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:05,970 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:05,991 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:06,012 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:06,033 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:06,054 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:06,075 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:06,096 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:06,118 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:06,139 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:07:06,160 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:06,181 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:06,202 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:06,223 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:06,244 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:06,265 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:06,286 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:06,307 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:07:06,329 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:07:06,350 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:06,371 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:07:06,393 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:06,414 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:06,435 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:06,457 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:06,478 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0112, Reconstruction Loss: 0.0112
2025-09-19 11:07:06,499 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,520 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:06,541 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,562 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0112, Reconstruction Loss: 0.0112
2025-09-19 11:07:06,583 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,604 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,626 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,647 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,668 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,689 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,710 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,731 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,752 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,773 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:07:06,795 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:06,816 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:07:06,837 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:07:06,858 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:07:06,879 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:07:06,900 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:07:06,922 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:06,943 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:07:06,964 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:06,985 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:07:07,089 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,111 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:07,132 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,153 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:07,175 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:07,198 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:07,219 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,240 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:07,262 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,283 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,305 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,326 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,348 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:07:07,369 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,391 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,412 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,434 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,455 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,477 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,498 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,520 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,541 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,563 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,584 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,606 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,627 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,648 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,670 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:07:07,691 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,713 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,734 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,756 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,777 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:07,799 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:07,820 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,842 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,863 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:07:07,885 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,906 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:07,928 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:07,949 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:07,973 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:07,995 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:08,016 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:08,038 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:08,059 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:07:08,081 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:07:08,102 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:08,124 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:08,145 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:08,167 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:08,188 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:08,210 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:07:08,231 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:08,253 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:07:08,274 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
