2025-09-19 11:07:42,577 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:07:42,577 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:07:42,577 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:07:42,579 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/annthyroid.mat
2025-09-19 11:07:44,393 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:07:44,422 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:07:44,451 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:07:44,480 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:07:44,508 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:07:44,537 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:07:44,566 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0053, Reconstruction Loss: 0.0053
2025-09-19 11:07:44,595 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0051, Reconstruction Loss: 0.0051
2025-09-19 11:07:44,623 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0052, Reconstruction Loss: 0.0052
2025-09-19 11:07:44,652 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0049, Reconstruction Loss: 0.0049
2025-09-19 11:07:44,681 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0050, Reconstruction Loss: 0.0050
2025-09-19 11:07:44,710 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0047, Reconstruction Loss: 0.0047
2025-09-19 11:07:44,738 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:07:44,767 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:07:44,796 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:07:44,824 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0043, Reconstruction Loss: 0.0043
2025-09-19 11:07:44,853 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:07:44,882 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:07:44,910 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:07:44,939 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:07:44,968 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:07:44,997 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:07:45,025 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:07:45,054 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:07:45,083 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0035, Reconstruction Loss: 0.0035
2025-09-19 11:07:45,112 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:07:45,140 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0033, Reconstruction Loss: 0.0033
2025-09-19 11:07:45,169 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0033, Reconstruction Loss: 0.0033
2025-09-19 11:07:45,197 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0033, Reconstruction Loss: 0.0033
2025-09-19 11:07:45,226 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0033, Reconstruction Loss: 0.0033
2025-09-19 11:07:45,255 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0031, Reconstruction Loss: 0.0031
2025-09-19 11:07:45,284 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0032, Reconstruction Loss: 0.0032
2025-09-19 11:07:45,312 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0031, Reconstruction Loss: 0.0031
2025-09-19 11:07:45,341 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0030, Reconstruction Loss: 0.0030
2025-09-19 11:07:45,370 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0029, Reconstruction Loss: 0.0029
2025-09-19 11:07:45,399 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0029, Reconstruction Loss: 0.0029
2025-09-19 11:07:45,427 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0031, Reconstruction Loss: 0.0031
2025-09-19 11:07:45,456 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0028, Reconstruction Loss: 0.0028
2025-09-19 11:07:45,485 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0029, Reconstruction Loss: 0.0029
2025-09-19 11:07:45,513 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0029, Reconstruction Loss: 0.0029
2025-09-19 11:07:45,542 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0030, Reconstruction Loss: 0.0030
2025-09-19 11:07:45,571 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0027, Reconstruction Loss: 0.0027
2025-09-19 11:07:45,600 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:07:45,628 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0027, Reconstruction Loss: 0.0027
2025-09-19 11:07:45,657 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:07:45,686 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:07:45,714 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0025, Reconstruction Loss: 0.0025
2025-09-19 11:07:45,743 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:07:45,771 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:07:45,800 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:07:45,829 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0025, Reconstruction Loss: 0.0025
2025-09-19 11:07:45,857 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:07:45,886 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0025, Reconstruction Loss: 0.0025
2025-09-19 11:07:45,914 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0025, Reconstruction Loss: 0.0025
2025-09-19 11:07:46,026 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0023, Reconstruction Loss: 0.0023
2025-09-19 11:07:46,055 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0025, Reconstruction Loss: 0.0025
2025-09-19 11:07:46,084 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:07:46,113 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:07:46,141 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:07:46,170 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:07:46,199 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:07:46,228 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,256 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:07:46,285 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0023, Reconstruction Loss: 0.0023
2025-09-19 11:07:46,314 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,342 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:07:46,371 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0023, Reconstruction Loss: 0.0023
2025-09-19 11:07:46,400 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,429 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,457 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,486 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0023, Reconstruction Loss: 0.0023
2025-09-19 11:07:46,515 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,543 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0023, Reconstruction Loss: 0.0023
2025-09-19 11:07:46,572 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0023, Reconstruction Loss: 0.0023
2025-09-19 11:07:46,601 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,630 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,659 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,688 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:07:46,717 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:46,746 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:46,775 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:46,803 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:46,832 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:46,861 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:46,890 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:46,919 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:46,947 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:46,976 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:47,005 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:47,034 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,063 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,091 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,120 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,149 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:47,178 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,207 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:07:47,235 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,264 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,293 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,322 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,350 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,379 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:47,408 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,437 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,466 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,494 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,523 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:47,552 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,581 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,610 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,638 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,667 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,696 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,725 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:47,753 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,782 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,811 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:47,839 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:47,868 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0020, Reconstruction Loss: 0.0020
2025-09-19 11:07:47,897 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:47,925 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,038 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,068 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:48,096 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,125 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,154 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,182 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,211 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,239 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,268 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,297 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:07:48,326 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,355 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,383 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,412 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,441 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,469 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,498 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,527 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,556 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,584 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,613 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,641 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,670 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,699 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,728 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,756 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,785 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:48,814 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,842 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,871 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,900 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,928 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,957 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:48,986 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,014 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,043 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:49,072 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0016, Reconstruction Loss: 0.0016
2025-09-19 11:07:49,101 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:49,129 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:49,159 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,187 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:49,216 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,245 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,274 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,303 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,331 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:49,360 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:49,389 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:07:49,418 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:07:49,447 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0015, Reconstruction Loss: 0.0015
