2025-09-19 11:45:15,071 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:45:15,071 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:45:15,071 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:45:15,072 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/wine.mat
2025-09-19 11:45:16,192 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0362, Reconstruction Loss: 0.0362
2025-09-19 11:45:16,196 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0347, Reconstruction Loss: 0.0347
2025-09-19 11:45:16,200 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0321, Reconstruction Loss: 0.0321
2025-09-19 11:45:16,204 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0336, Reconstruction Loss: 0.0336
2025-09-19 11:45:16,208 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0332, Reconstruction Loss: 0.0332
2025-09-19 11:45:16,212 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0339, Reconstruction Loss: 0.0339
2025-09-19 11:45:16,216 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0341, Reconstruction Loss: 0.0341
2025-09-19 11:45:16,220 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0303, Reconstruction Loss: 0.0303
2025-09-19 11:45:16,224 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0283, Reconstruction Loss: 0.0283
2025-09-19 11:45:16,228 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0308, Reconstruction Loss: 0.0308
2025-09-19 11:45:16,232 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0296, Reconstruction Loss: 0.0296
2025-09-19 11:45:16,236 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0330, Reconstruction Loss: 0.0330
2025-09-19 11:45:16,240 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0288, Reconstruction Loss: 0.0288
2025-09-19 11:45:16,244 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0279, Reconstruction Loss: 0.0279
2025-09-19 11:45:16,248 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0280, Reconstruction Loss: 0.0280
2025-09-19 11:45:16,252 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0298, Reconstruction Loss: 0.0298
2025-09-19 11:45:16,256 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0251, Reconstruction Loss: 0.0251
2025-09-19 11:45:16,260 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0261, Reconstruction Loss: 0.0261
2025-09-19 11:45:16,264 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:45:16,268 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0261, Reconstruction Loss: 0.0261
2025-09-19 11:45:16,272 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0264, Reconstruction Loss: 0.0264
2025-09-19 11:45:16,276 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0235, Reconstruction Loss: 0.0235
2025-09-19 11:45:16,280 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0274, Reconstruction Loss: 0.0274
2025-09-19 11:45:16,284 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0250, Reconstruction Loss: 0.0250
2025-09-19 11:45:16,288 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0262, Reconstruction Loss: 0.0262
2025-09-19 11:45:16,292 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0250, Reconstruction Loss: 0.0250
2025-09-19 11:45:16,296 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0260, Reconstruction Loss: 0.0260
2025-09-19 11:45:16,300 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0271, Reconstruction Loss: 0.0271
2025-09-19 11:45:16,304 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0280, Reconstruction Loss: 0.0280
2025-09-19 11:45:16,308 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0266, Reconstruction Loss: 0.0266
2025-09-19 11:45:16,312 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0255, Reconstruction Loss: 0.0255
2025-09-19 11:45:16,316 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0243, Reconstruction Loss: 0.0243
2025-09-19 11:45:16,320 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:45:16,324 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0239, Reconstruction Loss: 0.0239
2025-09-19 11:45:16,328 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:45:16,332 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:45:16,336 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:45:16,340 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0259, Reconstruction Loss: 0.0259
2025-09-19 11:45:16,344 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:45:16,348 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:45:16,352 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0243, Reconstruction Loss: 0.0243
2025-09-19 11:45:16,356 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:45:16,360 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0244, Reconstruction Loss: 0.0244
2025-09-19 11:45:16,364 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:45:16,368 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:45:16,372 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:45:16,376 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0239, Reconstruction Loss: 0.0239
2025-09-19 11:45:16,380 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:45:16,384 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:45:16,388 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:45:16,392 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0249, Reconstruction Loss: 0.0249
2025-09-19 11:45:16,396 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:45:16,400 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:45:16,404 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:45:16,408 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:45:16,412 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0242, Reconstruction Loss: 0.0242
2025-09-19 11:45:16,416 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0235, Reconstruction Loss: 0.0235
2025-09-19 11:45:16,420 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:45:16,424 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:45:16,428 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:45:16,432 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0242, Reconstruction Loss: 0.0242
2025-09-19 11:45:16,436 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:45:16,440 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:45:16,444 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0220, Reconstruction Loss: 0.0220
2025-09-19 11:45:16,448 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:45:16,452 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0219, Reconstruction Loss: 0.0219
2025-09-19 11:45:16,456 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:45:16,460 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:45:16,464 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:45:16,468 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0244, Reconstruction Loss: 0.0244
2025-09-19 11:45:16,472 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:45:16,476 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:45:16,480 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:45:16,484 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:45:16,488 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:45:16,492 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:45:16,496 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:45:16,500 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:45:16,504 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:45:16,508 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:45:16,512 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0225, Reconstruction Loss: 0.0225
2025-09-19 11:45:16,516 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:45:16,520 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:45:16,524 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:45:16,528 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:45:16,532 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:45:16,536 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:45:16,540 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:45:16,544 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:45:16,548 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:45:16,552 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:45:16,556 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:45:16,560 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0178, Reconstruction Loss: 0.0178
2025-09-19 11:45:16,564 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:45:16,568 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:45:16,572 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:45:16,576 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:45:16,580 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:45:16,584 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:45:16,588 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:45:16,592 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:45:16,596 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:45:16,600 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:45:16,604 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:45:16,608 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
2025-09-19 11:45:16,612 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:45:16,616 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:45:16,620 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:45:16,624 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0189, Reconstruction Loss: 0.0189
2025-09-19 11:45:16,628 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:45:16,632 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:45:16,636 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:45:16,640 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:45:16,644 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:45:16,648 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:45:16,652 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:45:16,656 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:45:16,660 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:45:16,664 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:45:16,668 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:45:16,672 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:45:16,676 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:45:16,680 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:45:16,684 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:45:16,688 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:45:16,692 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:45:16,696 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:45:16,700 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:45:16,704 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0220, Reconstruction Loss: 0.0220
2025-09-19 11:45:16,708 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:45:16,712 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:45:16,716 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:45:16,720 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:45:16,724 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:45:16,728 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:45:16,732 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:45:16,736 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:45:16,740 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:45:16,744 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:45:16,748 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:45:16,752 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:45:16,756 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:45:16,760 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:45:16,764 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:45:16,768 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:45:16,772 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0206, Reconstruction Loss: 0.0206
2025-09-19 11:45:16,776 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0225, Reconstruction Loss: 0.0225
2025-09-19 11:45:16,780 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:45:16,784 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:45:16,788 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:45:16,792 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:45:16,796 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0239, Reconstruction Loss: 0.0239
2025-09-19 11:45:16,800 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:45:16,804 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:45:16,808 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:45:16,812 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:45:16,816 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:45:16,820 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:45:16,824 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:45:16,828 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:45:16,832 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:45:16,836 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:45:16,840 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:45:16,844 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:45:16,848 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:45:16,852 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:45:16,856 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:45:16,860 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:45:16,864 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:45:16,868 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:45:16,872 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
