2025-09-19 11:07:30,434 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:07:30,434 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:07:30,434 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:07:30,435 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/vowels.mat
2025-09-19 11:07:31,594 - Trainer_Run_0 - INFO - Epoch 15/200 - Total Loss: 0.0294, Reconstruction Loss: 0.0294
2025-09-19 11:07:31,602 - Trainer_Run_0 - INFO - Epoch 16/200 - Total Loss: 0.0275, Reconstruction Loss: 0.0275
2025-09-19 11:07:31,609 - Trainer_Run_0 - INFO - Epoch 17/200 - Total Loss: 0.0279, Reconstruction Loss: 0.0279
2025-09-19 11:07:31,617 - Trainer_Run_0 - INFO - Epoch 18/200 - Total Loss: 0.0250, Reconstruction Loss: 0.0250
2025-09-19 11:07:31,625 - Trainer_Run_0 - INFO - Epoch 19/200 - Total Loss: 0.0252, Reconstruction Loss: 0.0252
2025-09-19 11:07:31,633 - Trainer_Run_0 - INFO - Epoch 20/200 - Total Loss: 0.0245, Reconstruction Loss: 0.0245
2025-09-19 11:07:31,640 - Trainer_Run_0 - INFO - Epoch 21/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:07:31,648 - Trainer_Run_0 - INFO - Epoch 22/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:07:31,656 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:07:31,663 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0220, Reconstruction Loss: 0.0220
2025-09-19 11:07:31,671 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:07:31,679 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:07:31,686 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:07:31,694 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0210, Reconstruction Loss: 0.0210
2025-09-19 11:07:31,702 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:07:31,710 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:07:31,717 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:07:31,725 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:07:31,733 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:07:31,740 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:07:31,748 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:07:31,756 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:07:31,763 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:07:31,771 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0180, Reconstruction Loss: 0.0180
2025-09-19 11:07:31,779 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:07:31,787 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:07:31,794 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:07:31,802 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
2025-09-19 11:07:31,810 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:07:31,817 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:07:31,825 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:07:31,833 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:07:31,840 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:07:31,848 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:07:31,856 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:07:31,864 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:07:31,871 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:07:31,879 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:07:31,887 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:07:31,894 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:07:31,902 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:07:31,910 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:07:31,917 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:07:31,925 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:07:32,017 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:07:32,025 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:07:32,032 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:07:32,040 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:07:32,048 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:07:32,056 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:07:32,064 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:07:32,071 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:07:32,079 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:07:32,087 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:07:32,095 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:07:32,102 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:07:32,110 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:07:32,118 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:07:32,126 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:07:32,133 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:07:32,141 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:07:32,149 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:07:32,157 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:07:32,164 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:07:32,172 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:07:32,180 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:07:32,187 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:07:32,195 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:07:32,203 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:07:32,210 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:07:32,218 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:07:32,226 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:07:32,234 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:07:32,241 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:07:32,249 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:07:32,257 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:07:32,264 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:07:32,272 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:07:32,280 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:07:32,287 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:07:32,295 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:07:32,303 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:07:32,311 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:07:32,318 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:32,326 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:07:32,334 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:32,342 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:07:32,349 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:07:32,357 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:07:32,365 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:07:32,372 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:32,380 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:32,388 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,396 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:07:32,403 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:07:32,411 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:07:32,419 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:07:32,426 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:07:32,434 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:32,442 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:07:32,449 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:07:32,457 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:07:32,465 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:32,472 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:07:32,480 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,488 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:07:32,496 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:32,504 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,511 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:07:32,519 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:32,527 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:32,535 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:07:32,542 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:07:32,550 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:32,558 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,565 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:07:32,573 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:32,581 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:07:32,588 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,596 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,604 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,611 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:32,619 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,627 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:32,634 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:32,642 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:07:32,650 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:32,657 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:32,665 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:07:32,673 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,680 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:32,688 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:07:32,696 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:32,703 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:07:32,711 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:07:32,719 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:32,726 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0113, Reconstruction Loss: 0.0113
2025-09-19 11:07:32,734 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:07:32,742 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,749 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:07:32,757 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:07:32,765 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:32,772 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,780 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:32,788 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,795 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,803 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,811 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,818 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:32,826 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:32,834 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:32,841 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:32,849 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:07:32,857 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:07:32,864 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:07:32,872 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:32,880 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:32,888 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:32,895 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:32,903 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:32,911 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:07:32,919 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:07:32,926 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,934 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:07:32,942 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:32,950 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:32,957 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:32,965 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:07:32,973 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:32,980 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:32,988 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:32,996 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:07:33,004 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:07:33,011 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:07:33,019 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:07:33,027 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:33,034 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:07:33,042 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:07:33,050 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:07:33,058 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
