2025-09-19 11:44:52,964 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:44:52,964 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:44:52,964 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:44:52,965 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/thyroid.mat
2025-09-19 11:44:55,886 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0047, Reconstruction Loss: 0.0047
2025-09-19 11:44:55,906 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:55,926 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0047, Reconstruction Loss: 0.0047
2025-09-19 11:44:55,946 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0049, Reconstruction Loss: 0.0049
2025-09-19 11:44:55,965 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:55,985 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,004 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,023 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0047, Reconstruction Loss: 0.0047
2025-09-19 11:44:56,043 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,063 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0047, Reconstruction Loss: 0.0047
2025-09-19 11:44:56,083 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,102 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,121 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0045, Reconstruction Loss: 0.0045
2025-09-19 11:44:56,141 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,160 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0045, Reconstruction Loss: 0.0045
2025-09-19 11:44:56,180 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,199 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,220 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0045, Reconstruction Loss: 0.0045
2025-09-19 11:44:56,240 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,259 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0048, Reconstruction Loss: 0.0048
2025-09-19 11:44:56,279 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,300 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:56,319 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,338 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0043, Reconstruction Loss: 0.0043
2025-09-19 11:44:56,358 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,377 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0050, Reconstruction Loss: 0.0050
2025-09-19 11:44:56,397 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,417 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0045, Reconstruction Loss: 0.0045
2025-09-19 11:44:56,437 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:56,457 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:56,477 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:56,497 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,516 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0043, Reconstruction Loss: 0.0043
2025-09-19 11:44:56,536 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:56,555 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0045, Reconstruction Loss: 0.0045
2025-09-19 11:44:56,574 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:56,593 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:56,612 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:56,632 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0046, Reconstruction Loss: 0.0046
2025-09-19 11:44:56,652 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:56,672 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:56,691 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:56,710 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:56,730 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:56,749 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:56,769 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:56,789 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:56,808 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:44:56,827 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:56,846 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:56,867 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:56,886 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:56,981 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:57,000 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:57,020 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:57,039 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:57,059 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:57,078 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,099 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,118 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:57,137 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,157 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:57,177 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:57,196 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:57,216 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,236 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,256 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,275 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:57,294 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0042, Reconstruction Loss: 0.0042
2025-09-19 11:44:57,313 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:57,332 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,352 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,371 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,392 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:57,411 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,430 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,449 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,469 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,489 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,508 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:57,527 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:57,546 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,566 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:57,585 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:57,605 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:57,625 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0038, Reconstruction Loss: 0.0038
2025-09-19 11:44:57,644 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0045, Reconstruction Loss: 0.0045
2025-09-19 11:44:57,664 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0036, Reconstruction Loss: 0.0036
2025-09-19 11:44:57,684 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,703 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:57,723 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,742 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,762 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0041, Reconstruction Loss: 0.0041
2025-09-19 11:44:57,781 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0036, Reconstruction Loss: 0.0036
2025-09-19 11:44:57,801 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,821 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,840 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,860 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:44:57,879 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0036, Reconstruction Loss: 0.0036
2025-09-19 11:44:57,898 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:44:57,918 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0040, Reconstruction Loss: 0.0040
2025-09-19 11:44:57,938 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
