2025-09-19 11:45:23,050 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:45:23,050 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:45:23,050 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:45:23,058 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/mulcross.mat
2025-09-19 11:45:50,672 - Trainer_Run_0 - INFO - Epoch 22/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:45:51,833 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:45:53,074 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:45:54,231 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:45:55,473 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:45:56,578 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:45:57,517 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:45:58,538 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:45:59,480 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:00,504 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:01,450 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:02,475 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:03,422 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:04,452 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:05,397 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:06,426 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:07,365 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:08,389 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:09,327 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:10,351 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:11,292 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:12,313 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:46:13,251 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:14,270 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:15,213 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:16,236 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:17,176 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:18,193 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:19,135 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:20,151 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:21,089 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:22,107 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:23,044 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:24,069 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:25,004 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:26,020 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:26,950 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:27,965 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:28,902 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:29,928 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:30,864 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:31,892 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:32,830 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:33,851 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:34,796 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:35,816 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:36,833 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:37,770 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:38,794 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:46:39,740 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:40,771 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:41,722 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:42,744 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:43,688 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:44,713 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:45,659 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:46,684 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:47,630 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:48,647 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:49,595 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:50,623 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:51,651 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:52,599 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:53,634 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:54,590 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:55,628 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:56,583 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:57,619 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:58,572 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:46:59,601 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:00,547 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:01,619 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:02,553 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:03,574 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:04,508 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:05,526 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:06,460 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:07,482 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:08,418 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:09,434 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:10,371 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:11,393 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:12,331 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:13,349 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:14,282 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:15,300 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:16,233 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:17,245 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:18,180 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:19,204 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:20,147 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:21,178 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:22,124 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:23,154 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:24,100 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:25,129 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:26,076 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:27,108 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:28,055 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:29,085 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:30,030 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:31,059 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:32,084 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:33,032 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:34,062 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:35,012 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:36,044 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:36,988 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:38,011 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:38,954 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:39,974 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:40,915 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:41,938 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:42,880 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:43,897 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:44,838 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:45,860 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:46,801 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:47,824 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:48,766 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:49,790 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:50,733 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:51,756 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:52,698 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:53,721 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:54,664 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:55,689 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:56,630 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:57,653 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:58,594 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:47:59,618 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:00,560 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:01,583 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:02,526 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:03,549 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:04,491 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:05,514 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:06,456 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:07,480 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:08,422 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:09,446 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:10,387 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:11,552 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:12,773 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:13,904 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:15,140 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:16,299 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:17,543 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:18,704 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:19,950 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:21,111 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:22,354 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:23,514 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:24,758 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:25,919 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:27,164 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:28,325 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:29,567 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:30,727 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:31,970 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:33,131 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:34,372 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:35,533 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:36,775 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:37,934 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:39,179 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:40,339 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:41,580 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:42,741 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:48:43,982 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:45,142 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:46,385 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
2025-09-19 11:48:47,544 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0003, Reconstruction Loss: 0.0003
