2025-09-19 11:32:54,397 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:32:54,397 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:32:54,397 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:32:54,402 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/pendigits.mat
2025-09-19 11:32:55,876 - Trainer_Run_0 - INFO - Epoch 10/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:32:55,911 - Trainer_Run_0 - INFO - Epoch 11/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
2025-09-19 11:32:55,947 - Trainer_Run_0 - INFO - Epoch 12/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:32:55,981 - Trainer_Run_0 - INFO - Epoch 13/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:32:56,016 - Trainer_Run_0 - INFO - Epoch 14/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:32:56,052 - Trainer_Run_0 - INFO - Epoch 15/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:32:56,087 - Trainer_Run_0 - INFO - Epoch 16/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:32:56,122 - Trainer_Run_0 - INFO - Epoch 17/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:32:56,157 - Trainer_Run_0 - INFO - Epoch 18/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:32:56,192 - Trainer_Run_0 - INFO - Epoch 19/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:32:56,227 - Trainer_Run_0 - INFO - Epoch 20/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:32:56,261 - Trainer_Run_0 - INFO - Epoch 21/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:32:56,297 - Trainer_Run_0 - INFO - Epoch 22/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:32:56,332 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:32:56,367 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:32:56,402 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:32:56,436 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:32:56,471 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0112, Reconstruction Loss: 0.0112
2025-09-19 11:32:56,507 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0112, Reconstruction Loss: 0.0112
2025-09-19 11:32:56,542 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:32:56,577 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:32:56,612 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:32:56,646 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0103, Reconstruction Loss: 0.0103
2025-09-19 11:32:56,681 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0101, Reconstruction Loss: 0.0101
2025-09-19 11:32:56,717 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:32:56,751 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0100, Reconstruction Loss: 0.0100
2025-09-19 11:32:56,786 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:32:56,821 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:32:56,857 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:32:56,892 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0092, Reconstruction Loss: 0.0092
2025-09-19 11:32:56,927 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:32:56,961 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0092, Reconstruction Loss: 0.0092
2025-09-19 11:32:56,996 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0091, Reconstruction Loss: 0.0091
2025-09-19 11:32:57,032 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0089, Reconstruction Loss: 0.0089
2025-09-19 11:32:57,066 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0089, Reconstruction Loss: 0.0089
2025-09-19 11:32:57,102 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0088, Reconstruction Loss: 0.0088
2025-09-19 11:32:57,137 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0088, Reconstruction Loss: 0.0088
2025-09-19 11:32:57,172 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0087, Reconstruction Loss: 0.0087
2025-09-19 11:32:57,207 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0087, Reconstruction Loss: 0.0087
2025-09-19 11:32:57,242 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0086, Reconstruction Loss: 0.0086
2025-09-19 11:32:57,276 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0085, Reconstruction Loss: 0.0085
2025-09-19 11:32:57,312 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0084, Reconstruction Loss: 0.0084
2025-09-19 11:32:57,347 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0084, Reconstruction Loss: 0.0084
2025-09-19 11:32:57,382 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0082, Reconstruction Loss: 0.0082
2025-09-19 11:32:57,417 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0082, Reconstruction Loss: 0.0082
2025-09-19 11:32:57,452 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0081, Reconstruction Loss: 0.0081
2025-09-19 11:32:57,486 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0082, Reconstruction Loss: 0.0082
2025-09-19 11:32:57,522 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0079, Reconstruction Loss: 0.0079
2025-09-19 11:32:57,557 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0080, Reconstruction Loss: 0.0080
2025-09-19 11:32:57,592 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0079, Reconstruction Loss: 0.0079
2025-09-19 11:32:57,626 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0077, Reconstruction Loss: 0.0077
2025-09-19 11:32:57,662 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0077, Reconstruction Loss: 0.0077
2025-09-19 11:32:57,697 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0077, Reconstruction Loss: 0.0077
2025-09-19 11:32:57,732 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0076, Reconstruction Loss: 0.0076
2025-09-19 11:32:57,767 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0080, Reconstruction Loss: 0.0080
2025-09-19 11:32:57,802 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0076, Reconstruction Loss: 0.0076
2025-09-19 11:32:57,837 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0078, Reconstruction Loss: 0.0078
2025-09-19 11:32:57,872 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0077, Reconstruction Loss: 0.0077
2025-09-19 11:32:57,907 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0075, Reconstruction Loss: 0.0075
2025-09-19 11:32:57,942 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 11:32:57,977 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 11:32:58,012 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 11:32:58,047 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 11:32:58,082 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 11:32:58,117 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 11:32:58,152 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 11:32:58,187 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 11:32:58,222 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 11:32:58,334 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 11:32:58,369 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 11:32:58,404 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 11:32:58,439 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 11:32:58,474 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 11:32:58,509 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 11:32:58,544 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 11:32:58,579 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 11:32:58,614 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 11:32:58,649 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:32:58,684 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:32:58,719 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 11:32:58,754 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:32:58,788 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 11:32:58,823 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 11:32:58,858 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 11:32:58,893 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 11:32:58,928 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:32:58,963 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:32:58,998 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:32:59,033 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 11:32:59,068 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 11:32:59,103 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 11:32:59,138 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:32:59,173 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:32:59,207 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 11:32:59,237 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:32:59,267 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:32:59,297 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:32:59,329 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:32:59,360 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0064, Reconstruction Loss: 0.0064
2025-09-19 11:32:59,392 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:32:59,427 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:32:59,460 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 11:32:59,493 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:32:59,527 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:32:59,560 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:32:59,594 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:32:59,628 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:32:59,662 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:32:59,697 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:32:59,732 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:32:59,766 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:32:59,799 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:32:59,833 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:32:59,867 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:32:59,901 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:32:59,936 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:32:59,970 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:33:00,003 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:00,038 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,073 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:33:00,108 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:00,143 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:33:00,178 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:33:00,213 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,248 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:33:00,278 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:33:00,307 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,337 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,365 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:00,394 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:00,423 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:00,451 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,480 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
2025-09-19 11:33:00,508 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,537 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,644 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:00,673 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:00,702 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:00,731 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:00,759 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:00,788 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,816 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:00,845 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:00,873 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:00,901 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:00,930 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:00,958 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:00,987 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,016 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:01,046 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:01,074 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:33:01,103 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:01,131 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,160 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0061, Reconstruction Loss: 0.0061
2025-09-19 11:33:01,189 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,217 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,246 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,274 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,302 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,331 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,359 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,388 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,416 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,445 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,473 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,502 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,530 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,559 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,587 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0060, Reconstruction Loss: 0.0060
2025-09-19 11:33:01,616 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:33:01,644 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,673 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,701 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,730 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:33:01,758 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,787 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,815 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:33:01,844 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,872 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,901 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0057, Reconstruction Loss: 0.0057
2025-09-19 11:33:01,929 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
2025-09-19 11:33:01,958 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:01,986 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:02,015 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:33:02,043 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0059, Reconstruction Loss: 0.0059
