2025-09-19 12:03:37,289 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 12:03:37,289 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 12:03:37,289 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 12:03:37,291 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/satellite.mat
2025-09-19 12:03:39,461 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0103, Reconstruction Loss: 0.0103
2025-09-19 12:03:39,486 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0102, Reconstruction Loss: 0.0102
2025-09-19 12:03:39,510 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 12:03:39,534 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 12:03:39,558 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 12:03:39,583 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0100, Reconstruction Loss: 0.0100
2025-09-19 12:03:39,607 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 12:03:39,631 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 12:03:39,656 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 12:03:39,680 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0093, Reconstruction Loss: 0.0093
2025-09-19 12:03:39,704 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0093, Reconstruction Loss: 0.0093
2025-09-19 12:03:39,729 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0092, Reconstruction Loss: 0.0092
2025-09-19 12:03:39,753 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0089, Reconstruction Loss: 0.0089
2025-09-19 12:03:39,778 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0090, Reconstruction Loss: 0.0090
2025-09-19 12:03:39,802 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0089, Reconstruction Loss: 0.0089
2025-09-19 12:03:39,827 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0090, Reconstruction Loss: 0.0090
2025-09-19 12:03:39,851 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0086, Reconstruction Loss: 0.0086
2025-09-19 12:03:39,875 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0087, Reconstruction Loss: 0.0087
2025-09-19 12:03:39,899 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0088, Reconstruction Loss: 0.0088
2025-09-19 12:03:39,923 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0086, Reconstruction Loss: 0.0086
2025-09-19 12:03:39,947 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0084, Reconstruction Loss: 0.0084
2025-09-19 12:03:39,970 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0084, Reconstruction Loss: 0.0084
2025-09-19 12:03:39,995 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0085, Reconstruction Loss: 0.0085
2025-09-19 12:03:40,019 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0087, Reconstruction Loss: 0.0087
2025-09-19 12:03:40,043 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0083, Reconstruction Loss: 0.0083
2025-09-19 12:03:40,067 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0084, Reconstruction Loss: 0.0084
2025-09-19 12:03:40,092 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0082, Reconstruction Loss: 0.0082
2025-09-19 12:03:40,117 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0081, Reconstruction Loss: 0.0081
2025-09-19 12:03:40,141 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0083, Reconstruction Loss: 0.0083
2025-09-19 12:03:40,165 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0081, Reconstruction Loss: 0.0081
2025-09-19 12:03:40,190 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0081, Reconstruction Loss: 0.0081
2025-09-19 12:03:40,215 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0085, Reconstruction Loss: 0.0085
2025-09-19 12:03:40,240 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0081, Reconstruction Loss: 0.0081
2025-09-19 12:03:40,265 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0081, Reconstruction Loss: 0.0081
2025-09-19 12:03:40,289 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0085, Reconstruction Loss: 0.0085
2025-09-19 12:03:40,313 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0079, Reconstruction Loss: 0.0079
2025-09-19 12:03:40,337 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0080, Reconstruction Loss: 0.0080
2025-09-19 12:03:40,362 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0079, Reconstruction Loss: 0.0079
2025-09-19 12:03:40,386 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0080, Reconstruction Loss: 0.0080
2025-09-19 12:03:40,411 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0079, Reconstruction Loss: 0.0079
2025-09-19 12:03:40,436 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0077, Reconstruction Loss: 0.0077
2025-09-19 12:03:40,460 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0080, Reconstruction Loss: 0.0080
2025-09-19 12:03:40,485 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0076, Reconstruction Loss: 0.0076
2025-09-19 12:03:40,509 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0080, Reconstruction Loss: 0.0080
2025-09-19 12:03:40,534 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0084, Reconstruction Loss: 0.0084
2025-09-19 12:03:40,559 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0077, Reconstruction Loss: 0.0077
2025-09-19 12:03:40,583 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0075, Reconstruction Loss: 0.0075
2025-09-19 12:03:40,608 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0075, Reconstruction Loss: 0.0075
2025-09-19 12:03:40,632 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0077, Reconstruction Loss: 0.0077
2025-09-19 12:03:40,656 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0074, Reconstruction Loss: 0.0074
2025-09-19 12:03:40,680 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0074, Reconstruction Loss: 0.0074
2025-09-19 12:03:40,703 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0075, Reconstruction Loss: 0.0075
2025-09-19 12:03:40,728 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:40,753 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:40,776 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:40,801 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:40,825 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:40,850 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0072, Reconstruction Loss: 0.0072
2025-09-19 12:03:40,874 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:40,898 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:40,921 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0072, Reconstruction Loss: 0.0072
2025-09-19 12:03:40,945 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:40,970 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:40,995 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0072, Reconstruction Loss: 0.0072
2025-09-19 12:03:41,019 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:41,043 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:41,067 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:41,090 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0074, Reconstruction Loss: 0.0074
2025-09-19 12:03:41,115 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:41,139 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:41,164 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:41,189 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:41,213 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:41,238 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0074, Reconstruction Loss: 0.0074
2025-09-19 12:03:41,263 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:41,288 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,313 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 12:03:41,337 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,361 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 12:03:41,385 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:41,410 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:41,434 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,458 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:41,482 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,506 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,531 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,555 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:41,579 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0070, Reconstruction Loss: 0.0070
2025-09-19 12:03:41,603 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:41,628 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:41,652 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,677 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:41,702 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0073, Reconstruction Loss: 0.0073
2025-09-19 12:03:41,727 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:41,752 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:41,776 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,800 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:41,824 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:41,848 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:41,872 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,896 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:41,921 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:41,946 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:41,970 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:41,995 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 12:03:42,019 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:42,044 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:42,068 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:42,092 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:42,116 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:42,140 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:42,165 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,189 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0072, Reconstruction Loss: 0.0072
2025-09-19 12:03:42,214 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:42,238 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:42,262 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:42,286 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:42,310 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0064, Reconstruction Loss: 0.0064
2025-09-19 12:03:42,334 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0068, Reconstruction Loss: 0.0068
2025-09-19 12:03:42,359 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0071, Reconstruction Loss: 0.0071
2025-09-19 12:03:42,384 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,408 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:42,432 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,457 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:42,481 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,506 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:42,530 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,554 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,579 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,603 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:42,627 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 12:03:42,652 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,677 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,701 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,805 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,830 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0064, Reconstruction Loss: 0.0064
2025-09-19 12:03:42,855 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,880 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,904 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,928 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0064, Reconstruction Loss: 0.0064
2025-09-19 12:03:42,953 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:42,978 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:43,002 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0067, Reconstruction Loss: 0.0067
2025-09-19 12:03:43,026 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0064, Reconstruction Loss: 0.0064
2025-09-19 12:03:43,050 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:43,075 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:43,100 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:43,124 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:43,149 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 12:03:43,173 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0065, Reconstruction Loss: 0.0065
2025-09-19 12:03:43,198 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 12:03:43,223 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0062, Reconstruction Loss: 0.0062
