2025-09-19 11:44:37,693 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:44:37,693 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:44:37,693 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:44:37,694 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/glass.mat
2025-09-19 11:44:38,921 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:44:38,925 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:44:38,929 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:44:38,933 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:44:38,937 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:44:38,941 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:44:38,945 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:44:38,949 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
2025-09-19 11:44:38,953 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:44:38,956 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:44:38,961 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:44:38,965 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:44:38,969 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:44:38,973 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:44:38,977 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:44:38,981 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:44:38,985 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0189, Reconstruction Loss: 0.0189
2025-09-19 11:44:38,989 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:44:38,993 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:44:38,997 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0222, Reconstruction Loss: 0.0222
2025-09-19 11:44:39,001 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:44:39,005 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:44:39,009 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:44:39,013 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:44:39,017 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:44:39,021 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:44:39,025 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:44:39,029 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:44:39,033 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:44:39,037 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:44:39,041 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:44:39,045 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:44:39,049 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:44:39,053 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:44:39,057 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:44:39,061 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:44:39,065 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:44:39,069 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:44:39,073 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:44:39,077 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:44:39,081 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:44:39,085 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:44:39,089 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:44:39,092 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:44:39,097 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:44:39,101 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:44:39,104 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:44:39,108 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:44:39,112 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:44:39,116 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:44:39,120 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:44:39,123 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:44:39,127 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:44:39,131 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:44:39,135 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:44:39,139 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:44:39,143 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:44:39,147 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:44:39,151 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:44:39,155 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:44:39,159 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:44:39,163 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:44:39,167 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:44:39,171 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:44:39,175 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:44:39,179 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:44:39,183 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:44:39,187 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:44:39,191 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:44:39,195 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:44:39,199 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:44:39,203 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:44:39,207 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:44:39,211 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:44:39,215 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:44:39,219 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:44:39,223 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:44:39,227 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:44:39,231 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:44:39,235 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:44:39,239 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:44:39,243 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:44:39,247 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:44:39,251 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:44:39,255 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:44:39,259 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:44:39,263 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:44:39,267 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:44:39,271 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:44:39,275 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:44:39,279 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:44:39,283 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:44:39,287 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:44:39,291 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:44:39,295 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:44:39,299 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0170, Reconstruction Loss: 0.0170
2025-09-19 11:44:39,303 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:44:39,307 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:44:39,311 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:44:39,315 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:44:39,319 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:44:39,323 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:44:39,327 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:44:39,331 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:44:39,335 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:44:39,339 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:44:39,343 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:44:39,347 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:44:39,351 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:44:39,355 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:44:39,359 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:44:39,363 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:44:39,367 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:44:39,371 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:44:39,375 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:44:39,379 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:44:39,383 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:44:39,387 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:44:39,391 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:44:39,395 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:44:39,399 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:44:39,403 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:44:39,407 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:44:39,411 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:44:39,415 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:44:39,419 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:44:39,423 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:44:39,427 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:44:39,431 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:44:39,435 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:44:39,439 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:44:39,443 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:44:39,447 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:44:39,451 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:44:39,455 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:44:39,459 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:44:39,463 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:44:39,467 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:44:39,471 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:44:39,475 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:44:39,479 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:44:39,483 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:44:39,487 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
