2025-09-19 11:10:16,359 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:10:16,359 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:10:16,359 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:10:16,390 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/forestcover.mat
2025-09-19 11:11:15,806 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:16,952 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:18,184 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:19,332 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:20,566 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:21,797 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:22,944 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:24,172 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:25,412 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:26,563 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:27,799 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:28,944 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:30,175 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:31,319 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:32,556 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:33,823 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:35,059 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:36,214 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:37,458 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:38,615 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:39,855 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:40,996 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:42,225 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:11:43,452 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:44,595 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:45,824 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:47,052 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:48,195 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:49,425 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:50,571 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:51,814 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:53,055 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:54,215 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:55,458 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:56,701 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:57,855 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:11:59,096 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:00,253 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:01,498 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:02,739 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:03,902 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:05,148 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:06,395 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:07,563 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:08,808 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:09,961 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:11,208 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:12,451 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:13,608 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:14,855 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:16,141 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:17,293 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:18,538 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:19,696 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:20,937 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:22,084 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:23,316 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:24,546 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:25,776 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:26,924 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:28,157 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:29,301 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:30,533 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:31,678 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:32,912 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:34,145 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:35,297 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:36,540 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:37,777 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:38,932 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:40,170 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:41,316 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:42,550 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:43,784 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:44,933 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:46,190 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:47,472 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:48,631 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:49,868 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:51,016 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:52,253 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:53,483 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:54,630 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:55,872 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:57,111 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:58,260 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:12:59,505 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:13:00,663 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:13:01,921 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:13:03,166 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:13:04,334 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:13:05,616 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:06,855 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:08,003 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:09,239 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:13:10,396 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:11,637 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:12,791 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:14,033 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:13:15,277 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:16,518 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:17,669 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:18,904 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:20,050 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:21,287 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:22,431 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:23,668 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:24,904 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:26,061 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:27,299 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:28,537 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:29,685 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:30,922 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:32,069 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:33,310 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:34,540 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:35,742 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:36,994 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:38,233 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:39,376 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:40,616 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:41,767 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:43,004 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:44,233 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:45,372 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:46,607 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:47,829 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:48,974 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:50,217 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:51,359 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:52,599 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:53,746 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:54,981 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:56,220 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:57,452 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:58,598 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:13:59,838 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:00,986 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:02,217 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:03,354 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:04,594 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:05,831 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:06,973 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:08,231 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:09,469 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:10,615 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:11,854 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:14:13,004 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
