2025-09-19 11:33:30,308 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:33:30,308 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:33:30,308 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:33:30,311 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/smtp.mat
2025-09-19 11:33:36,612 - Trainer_Run_0 - INFO - Epoch 10/200 - Total Loss: 0.0013, Reconstruction Loss: 0.0013
2025-09-19 11:33:37,083 - Trainer_Run_0 - INFO - Epoch 11/200 - Total Loss: 0.0013, Reconstruction Loss: 0.0013
2025-09-19 11:33:37,691 - Trainer_Run_0 - INFO - Epoch 12/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:33:38,164 - Trainer_Run_0 - INFO - Epoch 13/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:33:38,638 - Trainer_Run_0 - INFO - Epoch 14/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:33:39,184 - Trainer_Run_0 - INFO - Epoch 15/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:33:39,718 - Trainer_Run_0 - INFO - Epoch 16/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:33:40,254 - Trainer_Run_0 - INFO - Epoch 17/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:33:40,715 - Trainer_Run_0 - INFO - Epoch 18/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:33:41,268 - Trainer_Run_0 - INFO - Epoch 19/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:33:41,746 - Trainer_Run_0 - INFO - Epoch 20/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:33:42,252 - Trainer_Run_0 - INFO - Epoch 21/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:33:42,726 - Trainer_Run_0 - INFO - Epoch 22/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:33:43,311 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:33:43,812 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:44,206 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:33:44,683 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:45,067 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:45,452 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:45,840 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:46,316 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:46,704 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:47,089 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:33:47,473 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:47,943 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:48,328 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:48,711 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:49,183 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:33:49,568 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:49,952 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:50,336 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:50,806 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:51,193 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:51,586 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:52,065 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:52,459 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:52,843 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:53,225 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:53,691 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:54,073 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:54,457 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:54,839 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:55,308 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:55,692 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:33:56,075 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:56,543 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:56,928 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:57,312 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:57,695 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:58,162 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:58,544 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:58,924 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:59,390 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:33:59,768 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:00,146 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:00,524 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:01,000 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:01,386 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:01,771 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:02,157 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:02,630 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:03,015 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:03,400 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:03,867 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:04,266 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:04,650 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:05,033 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:05,501 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:05,886 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:06,270 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:06,738 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:07,125 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:07,508 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:07,893 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:08,363 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:08,748 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:09,133 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:09,516 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:34:09,986 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:10,368 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:10,753 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:11,223 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:11,607 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:11,991 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:12,375 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:12,850 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:13,240 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:13,629 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:14,012 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:14,481 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:14,865 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:15,250 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:15,719 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:16,103 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:16,485 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:16,881 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:17,349 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:17,731 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:18,114 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:18,577 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:18,961 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:19,345 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:19,730 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:20,198 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:20,579 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:20,962 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:21,345 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:21,813 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:22,197 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:22,582 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:23,053 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:23,436 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:23,815 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:24,197 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:24,658 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:25,035 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:25,412 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:25,872 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:26,250 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:26,627 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:27,005 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:27,468 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:27,861 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:28,255 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:28,639 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:29,130 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:29,514 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:29,896 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:30,366 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:30,751 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:31,136 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:31,519 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:31,982 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:32,391 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:32,815 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:33,249 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:33,777 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:34,210 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:34,641 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:35,166 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:35,575 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:36,001 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:36,439 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:36,952 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:37,369 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:37,746 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:38,209 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:38,613 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:39,041 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0005, Reconstruction Loss: 0.0005
2025-09-19 11:34:39,480 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:40,024 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:40,450 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:40,835 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:41,218 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:41,688 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:42,073 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:42,458 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:42,928 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:43,312 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:43,695 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:44,079 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:44,542 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:44,926 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:45,308 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:45,766 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:46,149 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:46,531 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:46,914 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:47,374 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:47,758 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:48,142 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:48,525 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:48,991 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:49,375 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:49,758 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:50,216 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:50,599 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:50,980 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:51,362 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:51,820 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:52,201 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:52,583 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:53,039 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:53,422 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
2025-09-19 11:34:53,804 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0004, Reconstruction Loss: 0.0004
