2025-09-19 11:09:46,016 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:09:46,016 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:09:46,016 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:09:46,078 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/speech.mat
2025-09-19 11:09:47,586 - Trainer_Run_0 - INFO - Epoch 20/200 - Total Loss: 0.0301, Reconstruction Loss: 0.0301
2025-09-19 11:09:47,603 - Trainer_Run_0 - INFO - Epoch 21/200 - Total Loss: 0.0297, Reconstruction Loss: 0.0297
2025-09-19 11:09:47,620 - Trainer_Run_0 - INFO - Epoch 22/200 - Total Loss: 0.0291, Reconstruction Loss: 0.0291
2025-09-19 11:09:47,636 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0291, Reconstruction Loss: 0.0291
2025-09-19 11:09:47,653 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0285, Reconstruction Loss: 0.0285
2025-09-19 11:09:47,670 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0285, Reconstruction Loss: 0.0285
2025-09-19 11:09:47,686 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0282, Reconstruction Loss: 0.0282
2025-09-19 11:09:47,703 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0282, Reconstruction Loss: 0.0282
2025-09-19 11:09:47,720 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0279, Reconstruction Loss: 0.0279
2025-09-19 11:09:47,737 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0277, Reconstruction Loss: 0.0277
2025-09-19 11:09:47,753 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0279, Reconstruction Loss: 0.0279
2025-09-19 11:09:47,770 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0277, Reconstruction Loss: 0.0277
2025-09-19 11:09:47,787 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0274, Reconstruction Loss: 0.0274
2025-09-19 11:09:47,803 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0270, Reconstruction Loss: 0.0270
2025-09-19 11:09:47,820 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0272, Reconstruction Loss: 0.0272
2025-09-19 11:09:47,837 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0266, Reconstruction Loss: 0.0266
2025-09-19 11:09:47,853 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0267, Reconstruction Loss: 0.0267
2025-09-19 11:09:47,870 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0268, Reconstruction Loss: 0.0268
2025-09-19 11:09:47,887 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0270, Reconstruction Loss: 0.0270
2025-09-19 11:09:47,903 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0271, Reconstruction Loss: 0.0271
2025-09-19 11:09:47,920 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0267, Reconstruction Loss: 0.0267
2025-09-19 11:09:47,937 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0268, Reconstruction Loss: 0.0268
2025-09-19 11:09:47,953 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0267, Reconstruction Loss: 0.0267
2025-09-19 11:09:47,970 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0264, Reconstruction Loss: 0.0264
2025-09-19 11:09:47,987 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0265, Reconstruction Loss: 0.0265
2025-09-19 11:09:48,003 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0266, Reconstruction Loss: 0.0266
2025-09-19 11:09:48,020 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0259, Reconstruction Loss: 0.0259
2025-09-19 11:09:48,036 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0260, Reconstruction Loss: 0.0260
2025-09-19 11:09:48,053 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0259, Reconstruction Loss: 0.0259
2025-09-19 11:09:48,070 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0259, Reconstruction Loss: 0.0259
2025-09-19 11:09:48,086 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0257, Reconstruction Loss: 0.0257
2025-09-19 11:09:48,103 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0255, Reconstruction Loss: 0.0255
2025-09-19 11:09:48,120 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0258, Reconstruction Loss: 0.0258
2025-09-19 11:09:48,136 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0256, Reconstruction Loss: 0.0256
2025-09-19 11:09:48,153 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0256, Reconstruction Loss: 0.0256
2025-09-19 11:09:48,170 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0253, Reconstruction Loss: 0.0253
2025-09-19 11:09:48,186 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0255, Reconstruction Loss: 0.0255
2025-09-19 11:09:48,203 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0255, Reconstruction Loss: 0.0255
2025-09-19 11:09:48,220 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0254, Reconstruction Loss: 0.0254
2025-09-19 11:09:48,236 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0251, Reconstruction Loss: 0.0251
2025-09-19 11:09:48,253 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0254, Reconstruction Loss: 0.0254
2025-09-19 11:09:48,270 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0249, Reconstruction Loss: 0.0249
2025-09-19 11:09:48,286 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0253, Reconstruction Loss: 0.0253
2025-09-19 11:09:48,303 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0248, Reconstruction Loss: 0.0248
2025-09-19 11:09:48,320 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0251, Reconstruction Loss: 0.0251
2025-09-19 11:09:48,336 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0251, Reconstruction Loss: 0.0251
2025-09-19 11:09:48,353 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0247, Reconstruction Loss: 0.0247
2025-09-19 11:09:48,370 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0248, Reconstruction Loss: 0.0248
2025-09-19 11:09:48,386 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0246, Reconstruction Loss: 0.0246
2025-09-19 11:09:48,403 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0246, Reconstruction Loss: 0.0246
2025-09-19 11:09:48,420 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0250, Reconstruction Loss: 0.0250
2025-09-19 11:09:48,436 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0252, Reconstruction Loss: 0.0252
2025-09-19 11:09:48,453 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0245, Reconstruction Loss: 0.0245
2025-09-19 11:09:48,470 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0244, Reconstruction Loss: 0.0244
2025-09-19 11:09:48,486 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0245, Reconstruction Loss: 0.0245
2025-09-19 11:09:48,503 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0243, Reconstruction Loss: 0.0243
2025-09-19 11:09:48,519 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0244, Reconstruction Loss: 0.0244
2025-09-19 11:09:48,536 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0242, Reconstruction Loss: 0.0242
2025-09-19 11:09:48,553 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:09:48,569 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0243, Reconstruction Loss: 0.0243
2025-09-19 11:09:48,586 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:09:48,603 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0245, Reconstruction Loss: 0.0245
2025-09-19 11:09:48,619 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:09:48,636 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0244, Reconstruction Loss: 0.0244
2025-09-19 11:09:48,653 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0246, Reconstruction Loss: 0.0246
2025-09-19 11:09:48,669 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:09:48,686 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:09:48,703 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0242, Reconstruction Loss: 0.0242
2025-09-19 11:09:48,719 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0245, Reconstruction Loss: 0.0245
2025-09-19 11:09:48,736 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0242, Reconstruction Loss: 0.0242
2025-09-19 11:09:48,753 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:09:48,769 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:09:48,786 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0243, Reconstruction Loss: 0.0243
2025-09-19 11:09:48,802 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:09:48,819 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:48,835 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0239, Reconstruction Loss: 0.0239
2025-09-19 11:09:48,852 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:09:48,869 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:48,885 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0239, Reconstruction Loss: 0.0239
2025-09-19 11:09:48,902 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:09:48,919 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:09:48,936 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:09:48,952 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:48,969 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:48,985 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:09:49,002 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,019 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:49,036 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:49,052 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0235, Reconstruction Loss: 0.0235
2025-09-19 11:09:49,069 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:49,086 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:49,102 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,119 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,136 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:09:49,153 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0240, Reconstruction Loss: 0.0240
2025-09-19 11:09:49,169 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,186 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:09:49,203 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0235, Reconstruction Loss: 0.0235
2025-09-19 11:09:49,219 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,236 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:09:49,253 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0235, Reconstruction Loss: 0.0235
2025-09-19 11:09:49,269 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,286 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:09:49,303 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,319 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0235, Reconstruction Loss: 0.0235
2025-09-19 11:09:49,336 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:09:49,353 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,370 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,386 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,403 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,420 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,436 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0236, Reconstruction Loss: 0.0236
2025-09-19 11:09:49,453 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,470 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:49,487 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,503 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,520 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,537 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,553 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,570 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,587 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,603 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:49,620 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:49,636 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:09:49,653 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,751 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:49,769 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,786 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:49,803 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,820 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,837 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,853 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,870 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:49,886 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,903 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:49,920 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:49,937 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,953 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,970 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:49,987 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,003 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:50,020 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:50,037 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,053 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:50,070 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:50,087 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,103 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,120 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:50,137 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:50,153 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,170 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:09:50,187 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:50,203 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:50,220 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0228, Reconstruction Loss: 0.0228
2025-09-19 11:09:50,237 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:09:50,253 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:50,270 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:50,288 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,305 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,322 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:50,338 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:50,355 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:09:50,372 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:50,389 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:50,405 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:09:50,422 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0228, Reconstruction Loss: 0.0228
2025-09-19 11:09:50,439 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:50,455 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0233, Reconstruction Loss: 0.0233
2025-09-19 11:09:50,472 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,489 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0232, Reconstruction Loss: 0.0232
2025-09-19 11:09:50,505 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:09:50,522 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0228, Reconstruction Loss: 0.0228
2025-09-19 11:09:50,539 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,556 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0231, Reconstruction Loss: 0.0231
2025-09-19 11:09:50,572 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
