2025-09-19 11:10:08,699 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:10:08,700 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:10:08,700 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:10:08,701 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/wbc.mat
2025-09-19 11:10:09,908 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:10:09,912 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:10:09,915 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:10:09,919 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:10:09,922 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:10:09,926 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:10:09,929 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:10:09,933 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:10:09,936 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:10:09,940 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:10:09,943 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:10:09,947 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:10:09,950 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:10:09,954 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:10:09,957 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:10:09,961 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:10:09,964 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:10:09,968 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:10:09,971 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:10:09,975 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:10:09,978 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:10:09,982 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:10:09,985 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:10:09,989 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:10:09,992 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:10:09,996 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:10:09,999 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:10:10,003 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:10:10,006 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:10:10,010 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0178, Reconstruction Loss: 0.0178
2025-09-19 11:10:10,013 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:10:10,017 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:10:10,020 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:10:10,024 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:10:10,027 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:10:10,031 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:10:10,034 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:10:10,038 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0170, Reconstruction Loss: 0.0170
2025-09-19 11:10:10,041 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:10:10,045 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:10:10,048 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:10:10,052 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:10:10,055 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:10:10,059 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:10:10,062 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:10:10,066 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:10:10,069 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:10:10,073 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:10:10,076 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:10:10,080 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:10:10,083 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:10:10,087 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:10:10,090 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:10:10,094 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:10:10,097 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:10:10,101 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,104 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:10:10,107 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:10:10,111 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:10:10,114 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,118 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:10:10,121 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:10:10,125 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:10:10,128 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:10:10,132 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:10:10,135 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:10:10,139 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:10:10,142 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:10:10,145 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:10:10,149 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:10:10,152 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:10:10,156 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:10:10,159 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:10:10,163 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:10:10,166 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:10:10,170 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:10:10,173 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,177 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:10:10,180 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,184 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,187 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:10:10,191 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,194 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:10:10,198 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:10:10,201 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:10:10,205 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:10:10,208 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:10:10,212 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:10:10,215 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,219 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,222 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:10:10,226 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:10:10,229 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,233 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:10:10,236 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:10:10,239 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,243 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:10:10,246 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:10:10,250 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,253 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:10:10,257 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:10:10,260 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:10:10,264 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:10:10,267 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:10:10,271 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:10:10,274 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:10:10,278 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,281 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:10:10,285 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:10:10,288 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:10:10,292 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:10:10,295 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:10:10,299 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,302 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:10:10,306 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:10:10,309 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:10:10,313 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,316 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:10:10,320 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:10:10,323 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:10:10,326 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:10:10,330 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:10:10,333 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:10:10,337 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:10:10,340 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:10:10,344 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:10:10,347 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:10:10,351 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,354 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:10:10,358 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:10:10,361 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:10:10,449 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:10:10,453 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:10:10,456 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:10:10,460 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:10:10,463 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:10:10,467 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:10:10,471 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:10:10,474 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,478 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:10:10,481 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:10:10,485 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:10:10,489 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:10:10,492 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:10:10,496 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:10:10,499 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:10:10,503 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:10:10,506 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:10:10,510 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
