2025-09-19 11:08:36,295 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:08:36,295 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:08:36,295 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:08:36,296 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/breastw.mat
2025-09-19 11:08:37,523 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:08:37,527 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:08:37,531 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:08:37,534 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:08:37,538 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:08:37,541 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:08:37,545 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:08:37,549 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:08:37,552 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:08:37,556 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:37,560 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:08:37,563 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:08:37,567 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:08:37,571 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:08:37,574 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:08:37,578 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:08:37,581 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:08:37,585 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:08:37,589 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:37,592 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:08:37,596 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:08:37,600 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:08:37,603 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:08:37,607 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:08:37,610 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:37,614 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:08:37,618 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:08:37,621 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:08:37,625 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:08:37,629 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:08:37,632 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:08:37,636 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:08:37,640 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:37,643 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:08:37,647 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:37,650 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:08:37,654 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:08:37,658 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:37,661 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:08:37,665 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:37,669 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:37,672 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:08:37,676 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:08:37,679 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:37,683 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:08:37,687 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0178, Reconstruction Loss: 0.0178
2025-09-19 11:08:37,690 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:08:37,694 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:37,698 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:37,701 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:08:37,705 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:37,709 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:37,712 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:08:37,716 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:08:37,719 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,723 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,727 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:08:37,730 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:08:37,734 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:37,738 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:08:37,741 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:37,745 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:08:37,749 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:08:37,752 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:37,756 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:08:37,759 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:37,763 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:08:37,767 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:08:37,771 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:08:37,775 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:08:37,778 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:37,782 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:08:37,785 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:37,789 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:08:37,793 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,796 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:08:37,800 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:37,804 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,807 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:08:37,811 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:37,814 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:37,818 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:08:37,822 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:08:37,825 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:08:37,829 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:37,833 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:08:37,836 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:37,840 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,843 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:08:37,847 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:08:37,851 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:08:37,854 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:08:37,858 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:37,861 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:37,865 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:08:37,869 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:08:37,872 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:08:37,876 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:08:37,880 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:08:37,883 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0136, Reconstruction Loss: 0.0136
2025-09-19 11:08:37,887 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:08:37,891 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:08:37,894 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:08:37,898 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:08:37,901 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:08:37,905 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,909 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:08:37,912 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:08:37,916 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:08:37,920 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:37,923 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,927 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:08:37,931 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:08:37,934 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:08:37,938 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:08:37,941 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:08:37,945 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:08:37,949 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:37,952 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:08:37,956 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:08:37,960 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:08:37,963 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:37,967 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:08:37,971 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:08:37,974 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:08:37,978 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:37,982 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:08:37,985 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:37,989 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:08:37,993 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:08:37,996 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:08:38,000 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:08:38,087 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:08:38,092 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0120, Reconstruction Loss: 0.0120
2025-09-19 11:08:38,095 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:08:38,099 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:08:38,103 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:08:38,106 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:38,110 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:08:38,114 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:08:38,117 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:38,121 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:08:38,125 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:38,128 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:08:38,132 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:38,136 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:38,139 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:08:38,143 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:08:38,147 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:08:38,150 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:08:38,154 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
