2025-09-19 11:06:49,823 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:06:49,823 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:06:49,823 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:06:49,824 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/cardio.mat
2025-09-19 11:06:51,078 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:06:51,086 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:06:51,094 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0178, Reconstruction Loss: 0.0178
2025-09-19 11:06:51,102 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:06:51,110 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
2025-09-19 11:06:51,118 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:06:51,126 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:06:51,134 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0170, Reconstruction Loss: 0.0170
2025-09-19 11:06:51,143 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:06:51,151 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:06:51,159 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:06:51,167 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:06:51,175 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:06:51,183 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:06:51,191 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:06:51,200 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:06:51,208 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:06:51,216 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:06:51,224 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:06:51,232 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:06:51,240 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:06:51,249 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:06:51,257 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:06:51,265 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:06:51,273 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:06:51,281 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:06:51,289 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:06:51,298 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:06:51,306 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:06:51,314 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:06:51,322 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:06:51,330 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:06:51,338 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:06:51,429 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0127, Reconstruction Loss: 0.0127
2025-09-19 11:06:51,438 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:06:51,446 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:06:51,454 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:06:51,463 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:06:51,471 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:06:51,479 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:06:51,487 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:06:51,495 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:06:51,503 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:06:51,511 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:06:51,520 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:06:51,528 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:06:51,536 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:06:51,544 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0125, Reconstruction Loss: 0.0125
2025-09-19 11:06:51,552 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:06:51,560 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:06:51,568 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:06:51,577 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0118, Reconstruction Loss: 0.0118
2025-09-19 11:06:51,585 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:06:51,593 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:06:51,601 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:06:51,609 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0116, Reconstruction Loss: 0.0116
2025-09-19 11:06:51,617 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:06:51,625 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:06:51,633 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:06:51,642 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:06:51,650 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0111, Reconstruction Loss: 0.0111
2025-09-19 11:06:51,658 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:06:51,666 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0112, Reconstruction Loss: 0.0112
2025-09-19 11:06:51,674 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:06:51,682 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0117, Reconstruction Loss: 0.0117
2025-09-19 11:06:51,690 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:06:51,699 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:06:51,707 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0114, Reconstruction Loss: 0.0114
2025-09-19 11:06:51,715 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:06:51,723 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:06:51,731 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:06:51,739 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:06:51,747 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:06:51,755 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0112, Reconstruction Loss: 0.0112
2025-09-19 11:06:51,764 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:06:51,772 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0112, Reconstruction Loss: 0.0112
2025-09-19 11:06:51,780 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:06:51,788 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0108, Reconstruction Loss: 0.0108
2025-09-19 11:06:51,796 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:06:51,804 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:06:51,812 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:06:51,820 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:06:51,829 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:06:51,837 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:06:51,845 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:06:51,853 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:06:51,861 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0106, Reconstruction Loss: 0.0106
2025-09-19 11:06:51,869 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0102, Reconstruction Loss: 0.0102
2025-09-19 11:06:51,878 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:06:51,886 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:06:51,894 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:06:51,902 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:06:51,910 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0101, Reconstruction Loss: 0.0101
2025-09-19 11:06:51,918 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:06:51,926 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0100, Reconstruction Loss: 0.0100
2025-09-19 11:06:51,934 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:06:51,942 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0101, Reconstruction Loss: 0.0101
2025-09-19 11:06:51,950 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0102, Reconstruction Loss: 0.0102
2025-09-19 11:06:51,958 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0105, Reconstruction Loss: 0.0105
2025-09-19 11:06:51,967 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0104, Reconstruction Loss: 0.0104
2025-09-19 11:06:51,975 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:51,983 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0103, Reconstruction Loss: 0.0103
2025-09-19 11:06:51,991 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0103, Reconstruction Loss: 0.0103
2025-09-19 11:06:51,999 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0101, Reconstruction Loss: 0.0101
2025-09-19 11:06:52,007 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,015 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0100, Reconstruction Loss: 0.0100
2025-09-19 11:06:52,024 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,032 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,040 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0102, Reconstruction Loss: 0.0102
2025-09-19 11:06:52,048 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,056 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0102, Reconstruction Loss: 0.0102
2025-09-19 11:06:52,064 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,072 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0095, Reconstruction Loss: 0.0095
2025-09-19 11:06:52,080 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0101, Reconstruction Loss: 0.0101
2025-09-19 11:06:52,088 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,097 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,105 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:06:52,113 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:06:52,121 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,129 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,137 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0100, Reconstruction Loss: 0.0100
2025-09-19 11:06:52,145 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:06:52,153 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,161 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,170 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,178 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,186 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:06:52,194 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,202 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,210 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:06:52,218 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,226 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:06:52,235 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,243 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,251 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,259 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,267 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0095, Reconstruction Loss: 0.0095
2025-09-19 11:06:52,275 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,283 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0095, Reconstruction Loss: 0.0095
2025-09-19 11:06:52,291 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,300 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0095, Reconstruction Loss: 0.0095
2025-09-19 11:06:52,308 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,316 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,324 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,332 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0095, Reconstruction Loss: 0.0095
2025-09-19 11:06:52,340 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,348 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,356 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,365 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,373 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,381 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,389 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0095, Reconstruction Loss: 0.0095
2025-09-19 11:06:52,397 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0092, Reconstruction Loss: 0.0092
2025-09-19 11:06:52,405 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,413 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0093, Reconstruction Loss: 0.0093
2025-09-19 11:06:52,421 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,429 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,438 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,446 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
2025-09-19 11:06:52,454 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0093, Reconstruction Loss: 0.0093
2025-09-19 11:06:52,462 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:06:52,470 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0097, Reconstruction Loss: 0.0097
2025-09-19 11:06:52,478 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,486 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0093, Reconstruction Loss: 0.0093
2025-09-19 11:06:52,495 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0094, Reconstruction Loss: 0.0094
2025-09-19 11:06:52,503 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0092, Reconstruction Loss: 0.0092
2025-09-19 11:06:52,511 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0093, Reconstruction Loss: 0.0093
2025-09-19 11:06:52,519 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0096, Reconstruction Loss: 0.0096
2025-09-19 11:06:52,527 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0099, Reconstruction Loss: 0.0099
