2025-09-19 11:08:17,649 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:08:17,650 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:08:17,650 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:08:17,662 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/musk.mat
2025-09-19 11:08:19,515 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:19,528 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:08:19,543 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:08:19,556 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:08:19,569 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:08:19,583 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:08:19,596 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:08:19,609 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:08:19,622 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:08:19,635 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:08:19,648 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:08:19,661 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0180, Reconstruction Loss: 0.0180
2025-09-19 11:08:19,674 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0178, Reconstruction Loss: 0.0178
2025-09-19 11:08:19,687 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:08:19,700 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0178, Reconstruction Loss: 0.0178
2025-09-19 11:08:19,713 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:08:19,726 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:08:19,739 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:08:19,752 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:08:19,765 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:08:19,778 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:08:19,791 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:08:19,804 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:08:19,817 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0170, Reconstruction Loss: 0.0170
2025-09-19 11:08:19,830 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:08:19,843 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:08:19,856 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:08:19,869 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:08:19,882 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:08:19,895 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:08:19,908 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0167, Reconstruction Loss: 0.0167
2025-09-19 11:08:19,921 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:08:19,934 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:08:19,947 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:08:19,960 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:08:19,973 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:08:19,986 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:08:19,999 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0164, Reconstruction Loss: 0.0164
2025-09-19 11:08:20,013 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:08:20,026 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:08:20,039 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:08:20,052 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:08:20,065 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:08:20,078 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:08:20,091 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:08:20,104 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:08:20,117 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:08:20,130 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:08:20,143 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:08:20,156 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:08:20,169 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:08:20,182 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:08:20,195 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:08:20,208 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:08:20,221 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:08:20,234 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:08:20,247 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:20,260 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:08:20,273 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:20,286 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:20,299 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:08:20,311 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:20,325 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:20,338 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:20,351 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:20,363 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:20,377 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:20,390 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:08:20,403 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:20,416 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,429 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:20,523 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:08:20,536 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:08:20,550 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:08:20,563 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,576 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,589 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:08:20,602 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,615 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,628 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,641 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:20,654 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:20,667 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:20,680 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:08:20,693 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:08:20,706 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,719 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,732 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,745 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,758 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:20,771 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:20,784 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,797 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,810 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,823 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:20,836 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,849 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,862 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:08:20,875 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:08:20,888 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:20,901 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,914 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:20,927 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,940 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,953 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:20,966 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:20,979 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:20,992 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:21,005 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:21,018 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,031 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:08:21,044 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:21,057 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,070 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,083 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,097 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,110 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,123 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:08:21,136 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,149 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,162 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,175 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,188 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:21,201 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,214 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,227 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,240 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:08:21,253 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:21,266 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,279 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:08:21,292 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,305 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:21,318 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,331 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:08:21,344 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0140, Reconstruction Loss: 0.0140
2025-09-19 11:08:21,357 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:08:21,370 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:21,383 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:21,396 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:08:21,409 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:08:21,422 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:08:21,435 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
