2025-09-19 11:08:44,163 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:08:44,163 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:08:44,163 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:08:44,164 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/ionosphere.mat
2025-09-19 11:08:45,289 - Trainer_Run_0 - INFO - Epoch 23/200 - Total Loss: 0.0380, Reconstruction Loss: 0.0380
2025-09-19 11:08:45,292 - Trainer_Run_0 - INFO - Epoch 24/200 - Total Loss: 0.0386, Reconstruction Loss: 0.0386
2025-09-19 11:08:45,296 - Trainer_Run_0 - INFO - Epoch 25/200 - Total Loss: 0.0347, Reconstruction Loss: 0.0347
2025-09-19 11:08:45,299 - Trainer_Run_0 - INFO - Epoch 26/200 - Total Loss: 0.0370, Reconstruction Loss: 0.0370
2025-09-19 11:08:45,302 - Trainer_Run_0 - INFO - Epoch 27/200 - Total Loss: 0.0333, Reconstruction Loss: 0.0333
2025-09-19 11:08:45,305 - Trainer_Run_0 - INFO - Epoch 28/200 - Total Loss: 0.0322, Reconstruction Loss: 0.0322
2025-09-19 11:08:45,309 - Trainer_Run_0 - INFO - Epoch 29/200 - Total Loss: 0.0314, Reconstruction Loss: 0.0314
2025-09-19 11:08:45,312 - Trainer_Run_0 - INFO - Epoch 30/200 - Total Loss: 0.0289, Reconstruction Loss: 0.0289
2025-09-19 11:08:45,315 - Trainer_Run_0 - INFO - Epoch 31/200 - Total Loss: 0.0290, Reconstruction Loss: 0.0290
2025-09-19 11:08:45,319 - Trainer_Run_0 - INFO - Epoch 32/200 - Total Loss: 0.0280, Reconstruction Loss: 0.0280
2025-09-19 11:08:45,322 - Trainer_Run_0 - INFO - Epoch 33/200 - Total Loss: 0.0301, Reconstruction Loss: 0.0301
2025-09-19 11:08:45,325 - Trainer_Run_0 - INFO - Epoch 34/200 - Total Loss: 0.0272, Reconstruction Loss: 0.0272
2025-09-19 11:08:45,329 - Trainer_Run_0 - INFO - Epoch 35/200 - Total Loss: 0.0276, Reconstruction Loss: 0.0276
2025-09-19 11:08:45,332 - Trainer_Run_0 - INFO - Epoch 36/200 - Total Loss: 0.0270, Reconstruction Loss: 0.0270
2025-09-19 11:08:45,336 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0278, Reconstruction Loss: 0.0278
2025-09-19 11:08:45,339 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0256, Reconstruction Loss: 0.0256
2025-09-19 11:08:45,342 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0260, Reconstruction Loss: 0.0260
2025-09-19 11:08:45,346 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0259, Reconstruction Loss: 0.0259
2025-09-19 11:08:45,349 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0253, Reconstruction Loss: 0.0253
2025-09-19 11:08:45,352 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0250, Reconstruction Loss: 0.0250
2025-09-19 11:08:45,355 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0254, Reconstruction Loss: 0.0254
2025-09-19 11:08:45,359 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:08:45,362 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:08:45,365 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0248, Reconstruction Loss: 0.0248
2025-09-19 11:08:45,369 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0241, Reconstruction Loss: 0.0241
2025-09-19 11:08:45,372 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0254, Reconstruction Loss: 0.0254
2025-09-19 11:08:45,375 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:08:45,378 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0238, Reconstruction Loss: 0.0238
2025-09-19 11:08:45,382 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:08:45,385 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0235, Reconstruction Loss: 0.0235
2025-09-19 11:08:45,388 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0243, Reconstruction Loss: 0.0243
2025-09-19 11:08:45,392 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:08:45,395 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0223, Reconstruction Loss: 0.0223
2025-09-19 11:08:45,398 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:08:45,401 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:08:45,405 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:08:45,408 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:08:45,411 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0234, Reconstruction Loss: 0.0234
2025-09-19 11:08:45,414 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:08:45,418 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:08:45,421 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0221, Reconstruction Loss: 0.0221
2025-09-19 11:08:45,424 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0239, Reconstruction Loss: 0.0239
2025-09-19 11:08:45,428 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0223, Reconstruction Loss: 0.0223
2025-09-19 11:08:45,431 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:08:45,434 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:08:45,437 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:08:45,441 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:08:45,444 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:08:45,447 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0221, Reconstruction Loss: 0.0221
2025-09-19 11:08:45,451 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0219, Reconstruction Loss: 0.0219
2025-09-19 11:08:45,454 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:08:45,458 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:08:45,461 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:08:45,464 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0227, Reconstruction Loss: 0.0227
2025-09-19 11:08:45,467 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:08:45,471 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:08:45,474 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:08:45,477 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:08:45,481 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:45,484 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:08:45,487 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:08:45,490 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:08:45,494 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0217, Reconstruction Loss: 0.0217
2025-09-19 11:08:45,497 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:08:45,500 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:08:45,504 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:08:45,507 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:08:45,510 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:08:45,514 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:08:45,517 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:08:45,520 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:08:45,524 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:08:45,527 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:08:45,530 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:08:45,534 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:08:45,537 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:08:45,540 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:45,543 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:08:45,547 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:08:45,550 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:08:45,553 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:08:45,556 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:08:45,560 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:08:45,563 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:08:45,566 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:08:45,569 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:08:45,573 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:08:45,576 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:08:45,579 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:08:45,582 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:08:45,586 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:08:45,589 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0219, Reconstruction Loss: 0.0219
2025-09-19 11:08:45,593 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:08:45,596 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:08:45,599 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:08:45,603 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:08:45,606 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
2025-09-19 11:08:45,609 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0205, Reconstruction Loss: 0.0205
2025-09-19 11:08:45,612 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:45,616 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:08:45,619 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:45,622 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:08:45,626 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:08:45,629 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:08:45,632 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:08:45,635 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:08:45,639 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0229, Reconstruction Loss: 0.0229
2025-09-19 11:08:45,642 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:08:45,645 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:08:45,649 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0189, Reconstruction Loss: 0.0189
2025-09-19 11:08:45,652 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:08:45,655 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:45,659 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0211, Reconstruction Loss: 0.0211
2025-09-19 11:08:45,662 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0209, Reconstruction Loss: 0.0209
2025-09-19 11:08:45,665 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:08:45,669 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:08:45,672 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:45,675 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:08:45,679 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:08:45,682 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:08:45,686 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:08:45,689 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:08:45,692 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:08:45,695 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:08:45,699 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:08:45,702 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:08:45,705 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:08:45,709 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0175, Reconstruction Loss: 0.0175
2025-09-19 11:08:45,712 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:08:45,716 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:08:45,719 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0181, Reconstruction Loss: 0.0181
2025-09-19 11:08:45,722 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:08:45,726 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:08:45,729 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:08:45,733 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0198, Reconstruction Loss: 0.0198
2025-09-19 11:08:45,736 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:08:45,739 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0189, Reconstruction Loss: 0.0189
2025-09-19 11:08:45,742 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:08:45,746 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:08:45,749 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0204, Reconstruction Loss: 0.0204
2025-09-19 11:08:45,753 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:08:45,756 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:08:45,759 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0199, Reconstruction Loss: 0.0199
2025-09-19 11:08:45,763 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:08:45,766 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:08:45,769 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:08:45,773 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0207, Reconstruction Loss: 0.0207
2025-09-19 11:08:45,776 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:08:45,779 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:08:45,783 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:08:45,786 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:08:45,789 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:08:45,793 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0197, Reconstruction Loss: 0.0197
2025-09-19 11:08:45,796 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:08:45,799 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:08:45,803 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:08:45,806 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:08:45,809 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0194, Reconstruction Loss: 0.0194
2025-09-19 11:08:45,813 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0214, Reconstruction Loss: 0.0214
2025-09-19 11:08:45,816 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:08:45,820 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:08:45,823 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:08:45,826 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:08:45,830 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:08:45,833 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0180, Reconstruction Loss: 0.0180
2025-09-19 11:08:45,836 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0188, Reconstruction Loss: 0.0188
2025-09-19 11:08:45,840 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:08:45,843 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:08:45,846 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:08:45,850 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:08:45,853 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0192, Reconstruction Loss: 0.0192
2025-09-19 11:08:45,856 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
