2025-09-19 11:40:33,947 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:40:33,947 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:40:33,947 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:40:33,948 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/vertebral.mat
2025-09-19 11:40:35,098 - Trainer_Run_0 - INFO - Epoch 37/200 - Total Loss: 0.0260, Reconstruction Loss: 0.0260
2025-09-19 11:40:35,101 - Trainer_Run_0 - INFO - Epoch 38/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:40:35,105 - Trainer_Run_0 - INFO - Epoch 39/200 - Total Loss: 0.0203, Reconstruction Loss: 0.0203
2025-09-19 11:40:35,108 - Trainer_Run_0 - INFO - Epoch 40/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:40:35,111 - Trainer_Run_0 - INFO - Epoch 41/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:40:35,114 - Trainer_Run_0 - INFO - Epoch 42/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:40:35,118 - Trainer_Run_0 - INFO - Epoch 43/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:40:35,121 - Trainer_Run_0 - INFO - Epoch 44/200 - Total Loss: 0.0212, Reconstruction Loss: 0.0212
2025-09-19 11:40:35,124 - Trainer_Run_0 - INFO - Epoch 45/200 - Total Loss: 0.0230, Reconstruction Loss: 0.0230
2025-09-19 11:40:35,127 - Trainer_Run_0 - INFO - Epoch 46/200 - Total Loss: 0.0200, Reconstruction Loss: 0.0200
2025-09-19 11:40:35,130 - Trainer_Run_0 - INFO - Epoch 47/200 - Total Loss: 0.0239, Reconstruction Loss: 0.0239
2025-09-19 11:40:35,134 - Trainer_Run_0 - INFO - Epoch 48/200 - Total Loss: 0.0221, Reconstruction Loss: 0.0221
2025-09-19 11:40:35,137 - Trainer_Run_0 - INFO - Epoch 49/200 - Total Loss: 0.0237, Reconstruction Loss: 0.0237
2025-09-19 11:40:35,140 - Trainer_Run_0 - INFO - Epoch 50/200 - Total Loss: 0.0213, Reconstruction Loss: 0.0213
2025-09-19 11:40:35,143 - Trainer_Run_0 - INFO - Epoch 51/200 - Total Loss: 0.0215, Reconstruction Loss: 0.0215
2025-09-19 11:40:35,146 - Trainer_Run_0 - INFO - Epoch 52/200 - Total Loss: 0.0222, Reconstruction Loss: 0.0222
2025-09-19 11:40:35,150 - Trainer_Run_0 - INFO - Epoch 53/200 - Total Loss: 0.0195, Reconstruction Loss: 0.0195
2025-09-19 11:40:35,153 - Trainer_Run_0 - INFO - Epoch 54/200 - Total Loss: 0.0196, Reconstruction Loss: 0.0196
2025-09-19 11:40:35,156 - Trainer_Run_0 - INFO - Epoch 55/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:40:35,159 - Trainer_Run_0 - INFO - Epoch 56/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:40:35,162 - Trainer_Run_0 - INFO - Epoch 57/200 - Total Loss: 0.0227, Reconstruction Loss: 0.0227
2025-09-19 11:40:35,165 - Trainer_Run_0 - INFO - Epoch 58/200 - Total Loss: 0.0149, Reconstruction Loss: 0.0149
2025-09-19 11:40:35,169 - Trainer_Run_0 - INFO - Epoch 59/200 - Total Loss: 0.0201, Reconstruction Loss: 0.0201
2025-09-19 11:40:35,172 - Trainer_Run_0 - INFO - Epoch 60/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:40:35,175 - Trainer_Run_0 - INFO - Epoch 61/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:40:35,178 - Trainer_Run_0 - INFO - Epoch 62/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:40:35,181 - Trainer_Run_0 - INFO - Epoch 63/200 - Total Loss: 0.0183, Reconstruction Loss: 0.0183
2025-09-19 11:40:35,184 - Trainer_Run_0 - INFO - Epoch 64/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:40:35,188 - Trainer_Run_0 - INFO - Epoch 65/200 - Total Loss: 0.0178, Reconstruction Loss: 0.0178
2025-09-19 11:40:35,191 - Trainer_Run_0 - INFO - Epoch 66/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:40:35,194 - Trainer_Run_0 - INFO - Epoch 67/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:40:35,197 - Trainer_Run_0 - INFO - Epoch 68/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:40:35,200 - Trainer_Run_0 - INFO - Epoch 69/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:40:35,203 - Trainer_Run_0 - INFO - Epoch 70/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:40:35,207 - Trainer_Run_0 - INFO - Epoch 71/200 - Total Loss: 0.0179, Reconstruction Loss: 0.0179
2025-09-19 11:40:35,210 - Trainer_Run_0 - INFO - Epoch 72/200 - Total Loss: 0.0174, Reconstruction Loss: 0.0174
2025-09-19 11:40:35,213 - Trainer_Run_0 - INFO - Epoch 73/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:40:35,216 - Trainer_Run_0 - INFO - Epoch 74/200 - Total Loss: 0.0193, Reconstruction Loss: 0.0193
2025-09-19 11:40:35,219 - Trainer_Run_0 - INFO - Epoch 75/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:40:35,222 - Trainer_Run_0 - INFO - Epoch 76/200 - Total Loss: 0.0216, Reconstruction Loss: 0.0216
2025-09-19 11:40:35,226 - Trainer_Run_0 - INFO - Epoch 77/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:40:35,229 - Trainer_Run_0 - INFO - Epoch 78/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:40:35,232 - Trainer_Run_0 - INFO - Epoch 79/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:40:35,235 - Trainer_Run_0 - INFO - Epoch 80/200 - Total Loss: 0.0146, Reconstruction Loss: 0.0146
2025-09-19 11:40:35,238 - Trainer_Run_0 - INFO - Epoch 81/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:40:35,241 - Trainer_Run_0 - INFO - Epoch 82/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:40:35,245 - Trainer_Run_0 - INFO - Epoch 83/200 - Total Loss: 0.0186, Reconstruction Loss: 0.0186
2025-09-19 11:40:35,248 - Trainer_Run_0 - INFO - Epoch 84/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:40:35,251 - Trainer_Run_0 - INFO - Epoch 85/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:40:35,254 - Trainer_Run_0 - INFO - Epoch 86/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:40:35,257 - Trainer_Run_0 - INFO - Epoch 87/200 - Total Loss: 0.0226, Reconstruction Loss: 0.0226
2025-09-19 11:40:35,260 - Trainer_Run_0 - INFO - Epoch 88/200 - Total Loss: 0.0163, Reconstruction Loss: 0.0163
2025-09-19 11:40:35,264 - Trainer_Run_0 - INFO - Epoch 89/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:40:35,267 - Trainer_Run_0 - INFO - Epoch 90/200 - Total Loss: 0.0224, Reconstruction Loss: 0.0224
2025-09-19 11:40:35,270 - Trainer_Run_0 - INFO - Epoch 91/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:40:35,273 - Trainer_Run_0 - INFO - Epoch 92/200 - Total Loss: 0.0187, Reconstruction Loss: 0.0187
2025-09-19 11:40:35,276 - Trainer_Run_0 - INFO - Epoch 93/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:40:35,279 - Trainer_Run_0 - INFO - Epoch 94/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:40:35,283 - Trainer_Run_0 - INFO - Epoch 95/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:40:35,286 - Trainer_Run_0 - INFO - Epoch 96/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:40:35,289 - Trainer_Run_0 - INFO - Epoch 97/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:40:35,292 - Trainer_Run_0 - INFO - Epoch 98/200 - Total Loss: 0.0173, Reconstruction Loss: 0.0173
2025-09-19 11:40:35,295 - Trainer_Run_0 - INFO - Epoch 99/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:40:35,298 - Trainer_Run_0 - INFO - Epoch 100/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:40:35,302 - Trainer_Run_0 - INFO - Epoch 101/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:40:35,305 - Trainer_Run_0 - INFO - Epoch 102/200 - Total Loss: 0.0119, Reconstruction Loss: 0.0119
2025-09-19 11:40:35,308 - Trainer_Run_0 - INFO - Epoch 103/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:40:35,311 - Trainer_Run_0 - INFO - Epoch 104/200 - Total Loss: 0.0162, Reconstruction Loss: 0.0162
2025-09-19 11:40:35,314 - Trainer_Run_0 - INFO - Epoch 105/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:40:35,317 - Trainer_Run_0 - INFO - Epoch 106/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:40:35,321 - Trainer_Run_0 - INFO - Epoch 107/200 - Total Loss: 0.0172, Reconstruction Loss: 0.0172
2025-09-19 11:40:35,324 - Trainer_Run_0 - INFO - Epoch 108/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:40:35,327 - Trainer_Run_0 - INFO - Epoch 109/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:40:35,330 - Trainer_Run_0 - INFO - Epoch 110/200 - Total Loss: 0.0219, Reconstruction Loss: 0.0219
2025-09-19 11:40:35,333 - Trainer_Run_0 - INFO - Epoch 111/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:40:35,336 - Trainer_Run_0 - INFO - Epoch 112/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:40:35,340 - Trainer_Run_0 - INFO - Epoch 113/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:40:35,343 - Trainer_Run_0 - INFO - Epoch 114/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:40:35,346 - Trainer_Run_0 - INFO - Epoch 115/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:40:35,349 - Trainer_Run_0 - INFO - Epoch 116/200 - Total Loss: 0.0185, Reconstruction Loss: 0.0185
2025-09-19 11:40:35,352 - Trainer_Run_0 - INFO - Epoch 117/200 - Total Loss: 0.0152, Reconstruction Loss: 0.0152
2025-09-19 11:40:35,355 - Trainer_Run_0 - INFO - Epoch 118/200 - Total Loss: 0.0176, Reconstruction Loss: 0.0176
2025-09-19 11:40:35,359 - Trainer_Run_0 - INFO - Epoch 119/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:40:35,362 - Trainer_Run_0 - INFO - Epoch 120/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:40:35,365 - Trainer_Run_0 - INFO - Epoch 121/200 - Total Loss: 0.0208, Reconstruction Loss: 0.0208
2025-09-19 11:40:35,368 - Trainer_Run_0 - INFO - Epoch 122/200 - Total Loss: 0.0161, Reconstruction Loss: 0.0161
2025-09-19 11:40:35,372 - Trainer_Run_0 - INFO - Epoch 123/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:40:35,375 - Trainer_Run_0 - INFO - Epoch 124/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:40:35,378 - Trainer_Run_0 - INFO - Epoch 125/200 - Total Loss: 0.0153, Reconstruction Loss: 0.0153
2025-09-19 11:40:35,381 - Trainer_Run_0 - INFO - Epoch 126/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:40:35,384 - Trainer_Run_0 - INFO - Epoch 127/200 - Total Loss: 0.0128, Reconstruction Loss: 0.0128
2025-09-19 11:40:35,388 - Trainer_Run_0 - INFO - Epoch 128/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:40:35,391 - Trainer_Run_0 - INFO - Epoch 129/200 - Total Loss: 0.0182, Reconstruction Loss: 0.0182
2025-09-19 11:40:35,394 - Trainer_Run_0 - INFO - Epoch 130/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:40:35,397 - Trainer_Run_0 - INFO - Epoch 131/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:40:35,400 - Trainer_Run_0 - INFO - Epoch 132/200 - Total Loss: 0.0169, Reconstruction Loss: 0.0169
2025-09-19 11:40:35,404 - Trainer_Run_0 - INFO - Epoch 133/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:40:35,407 - Trainer_Run_0 - INFO - Epoch 134/200 - Total Loss: 0.0122, Reconstruction Loss: 0.0122
2025-09-19 11:40:35,410 - Trainer_Run_0 - INFO - Epoch 135/200 - Total Loss: 0.0189, Reconstruction Loss: 0.0189
2025-09-19 11:40:35,413 - Trainer_Run_0 - INFO - Epoch 136/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:40:35,416 - Trainer_Run_0 - INFO - Epoch 137/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:40:35,419 - Trainer_Run_0 - INFO - Epoch 138/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:40:35,423 - Trainer_Run_0 - INFO - Epoch 139/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:40:35,426 - Trainer_Run_0 - INFO - Epoch 140/200 - Total Loss: 0.0134, Reconstruction Loss: 0.0134
2025-09-19 11:40:35,429 - Trainer_Run_0 - INFO - Epoch 141/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:40:35,432 - Trainer_Run_0 - INFO - Epoch 142/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:40:35,435 - Trainer_Run_0 - INFO - Epoch 143/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:40:35,439 - Trainer_Run_0 - INFO - Epoch 144/200 - Total Loss: 0.0218, Reconstruction Loss: 0.0218
2025-09-19 11:40:35,442 - Trainer_Run_0 - INFO - Epoch 145/200 - Total Loss: 0.0129, Reconstruction Loss: 0.0129
2025-09-19 11:40:35,445 - Trainer_Run_0 - INFO - Epoch 146/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:40:35,448 - Trainer_Run_0 - INFO - Epoch 147/200 - Total Loss: 0.0177, Reconstruction Loss: 0.0177
2025-09-19 11:40:35,451 - Trainer_Run_0 - INFO - Epoch 148/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:40:35,454 - Trainer_Run_0 - INFO - Epoch 149/200 - Total Loss: 0.0171, Reconstruction Loss: 0.0171
2025-09-19 11:40:35,458 - Trainer_Run_0 - INFO - Epoch 150/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:40:35,461 - Trainer_Run_0 - INFO - Epoch 151/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:40:35,464 - Trainer_Run_0 - INFO - Epoch 152/200 - Total Loss: 0.0166, Reconstruction Loss: 0.0166
2025-09-19 11:40:35,467 - Trainer_Run_0 - INFO - Epoch 153/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:40:35,471 - Trainer_Run_0 - INFO - Epoch 154/200 - Total Loss: 0.0130, Reconstruction Loss: 0.0130
2025-09-19 11:40:35,474 - Trainer_Run_0 - INFO - Epoch 155/200 - Total Loss: 0.0190, Reconstruction Loss: 0.0190
2025-09-19 11:40:35,477 - Trainer_Run_0 - INFO - Epoch 156/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:40:35,480 - Trainer_Run_0 - INFO - Epoch 157/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:40:35,483 - Trainer_Run_0 - INFO - Epoch 158/200 - Total Loss: 0.0109, Reconstruction Loss: 0.0109
2025-09-19 11:40:35,486 - Trainer_Run_0 - INFO - Epoch 159/200 - Total Loss: 0.0191, Reconstruction Loss: 0.0191
2025-09-19 11:40:35,490 - Trainer_Run_0 - INFO - Epoch 160/200 - Total Loss: 0.0126, Reconstruction Loss: 0.0126
2025-09-19 11:40:35,493 - Trainer_Run_0 - INFO - Epoch 161/200 - Total Loss: 0.0160, Reconstruction Loss: 0.0160
2025-09-19 11:40:35,496 - Trainer_Run_0 - INFO - Epoch 162/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:40:35,499 - Trainer_Run_0 - INFO - Epoch 163/200 - Total Loss: 0.0158, Reconstruction Loss: 0.0158
2025-09-19 11:40:35,502 - Trainer_Run_0 - INFO - Epoch 164/200 - Total Loss: 0.0142, Reconstruction Loss: 0.0142
2025-09-19 11:40:35,506 - Trainer_Run_0 - INFO - Epoch 165/200 - Total Loss: 0.0141, Reconstruction Loss: 0.0141
2025-09-19 11:40:35,509 - Trainer_Run_0 - INFO - Epoch 166/200 - Total Loss: 0.0184, Reconstruction Loss: 0.0184
2025-09-19 11:40:35,512 - Trainer_Run_0 - INFO - Epoch 167/200 - Total Loss: 0.0154, Reconstruction Loss: 0.0154
2025-09-19 11:40:35,515 - Trainer_Run_0 - INFO - Epoch 168/200 - Total Loss: 0.0138, Reconstruction Loss: 0.0138
2025-09-19 11:40:35,518 - Trainer_Run_0 - INFO - Epoch 169/200 - Total Loss: 0.0144, Reconstruction Loss: 0.0144
2025-09-19 11:40:35,521 - Trainer_Run_0 - INFO - Epoch 170/200 - Total Loss: 0.0151, Reconstruction Loss: 0.0151
2025-09-19 11:40:35,525 - Trainer_Run_0 - INFO - Epoch 171/200 - Total Loss: 0.0157, Reconstruction Loss: 0.0157
2025-09-19 11:40:35,528 - Trainer_Run_0 - INFO - Epoch 172/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:40:35,531 - Trainer_Run_0 - INFO - Epoch 173/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:40:35,534 - Trainer_Run_0 - INFO - Epoch 174/200 - Total Loss: 0.0165, Reconstruction Loss: 0.0165
2025-09-19 11:40:35,537 - Trainer_Run_0 - INFO - Epoch 175/200 - Total Loss: 0.0159, Reconstruction Loss: 0.0159
2025-09-19 11:40:35,540 - Trainer_Run_0 - INFO - Epoch 176/200 - Total Loss: 0.0170, Reconstruction Loss: 0.0170
2025-09-19 11:40:35,543 - Trainer_Run_0 - INFO - Epoch 177/200 - Total Loss: 0.0123, Reconstruction Loss: 0.0123
2025-09-19 11:40:35,547 - Trainer_Run_0 - INFO - Epoch 178/200 - Total Loss: 0.0147, Reconstruction Loss: 0.0147
2025-09-19 11:40:35,550 - Trainer_Run_0 - INFO - Epoch 179/200 - Total Loss: 0.0133, Reconstruction Loss: 0.0133
2025-09-19 11:40:35,553 - Trainer_Run_0 - INFO - Epoch 180/200 - Total Loss: 0.0137, Reconstruction Loss: 0.0137
2025-09-19 11:40:35,556 - Trainer_Run_0 - INFO - Epoch 181/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:40:35,559 - Trainer_Run_0 - INFO - Epoch 182/200 - Total Loss: 0.0155, Reconstruction Loss: 0.0155
2025-09-19 11:40:35,562 - Trainer_Run_0 - INFO - Epoch 183/200 - Total Loss: 0.0135, Reconstruction Loss: 0.0135
2025-09-19 11:40:35,566 - Trainer_Run_0 - INFO - Epoch 184/200 - Total Loss: 0.0110, Reconstruction Loss: 0.0110
2025-09-19 11:40:35,569 - Trainer_Run_0 - INFO - Epoch 185/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:40:35,572 - Trainer_Run_0 - INFO - Epoch 186/200 - Total Loss: 0.0143, Reconstruction Loss: 0.0143
2025-09-19 11:40:35,575 - Trainer_Run_0 - INFO - Epoch 187/200 - Total Loss: 0.0139, Reconstruction Loss: 0.0139
2025-09-19 11:40:35,578 - Trainer_Run_0 - INFO - Epoch 188/200 - Total Loss: 0.0145, Reconstruction Loss: 0.0145
2025-09-19 11:40:35,581 - Trainer_Run_0 - INFO - Epoch 189/200 - Total Loss: 0.0115, Reconstruction Loss: 0.0115
2025-09-19 11:40:35,585 - Trainer_Run_0 - INFO - Epoch 190/200 - Total Loss: 0.0124, Reconstruction Loss: 0.0124
2025-09-19 11:40:35,588 - Trainer_Run_0 - INFO - Epoch 191/200 - Total Loss: 0.0156, Reconstruction Loss: 0.0156
2025-09-19 11:40:35,591 - Trainer_Run_0 - INFO - Epoch 192/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
2025-09-19 11:40:35,594 - Trainer_Run_0 - INFO - Epoch 193/200 - Total Loss: 0.0148, Reconstruction Loss: 0.0148
2025-09-19 11:40:35,597 - Trainer_Run_0 - INFO - Epoch 194/200 - Total Loss: 0.0131, Reconstruction Loss: 0.0131
